log_id,user_id,search_word,product_id,search_time,dt
2926becd-2549-4947-a688-05e29a169881,376,有机,53,2025-01-17 08:58:46,20250117
be6ce91f-061e-4ec4-9c93-dd674cf280eb,938,水果,89,2025-01-08 16:28:50,20250108
0d06d33a-72be-4e2f-b9ef-c018486b188b,264,国产,84,2025-01-13 23:32:02,20250113
164ed8d7-b0e8-4128-9785-69739113c939,702,促销,33,2025-01-22 09:22:40,20250122
232111ca-dec1-4af8-a900-7196046c4ca6,380,成人,24,2025-01-12 12:37:10,20250112
0b24ce90-9427-48db-a205-ea09c9b0e06b,294,礼品,1,2025-01-31 16:37:06,20250131
2493e5a4-4967-4328-ab0c-5bbaf621d461,586,健康食品,13,2025-01-18 22:16:20,20250118
1a9ba4b4-a9d6-4c08-b52c-90df755094a1,730,饮料,45,2025-01-21 14:06:49,20250121
00ee4d56-c64b-4074-a710-2a313c8727e6,534,热卖,77,2025-01-17 23:24:49,20250117
ee6f1905-2e67-4598-a9b1-0138e43bdf99,68,礼品,36,2025-01-24 16:51:24,20250124
a924b701-079f-44e0-9021-b7661491c2e4,751,儿童,9,2025-01-28 10:24:20,20250128
55a84316-5cc9-494a-96f7-cd9ebbf73c86,922,礼品,87,2025-01-09 11:42:31,20250109
46c3370f-d8b4-44d2-823d-932ac0a21eae,734,年货,4,2025-01-15 17:49:42,20250115
b83371d0-a855-4b71-8286-a17a6f1981d6,901,礼盒,53,2025-01-11 20:26:12,20250111
a1703705-abe8-49f1-b724-96801c55582b,434,有机,5,2025-01-29 13:54:17,20250129
e2634d0c-c817-4202-8d33-84331ae8473e,753,儿童,70,2025-01-06 18:58:48,20250106
818d1b9c-bf5d-43ed-8e29-0b5ccc5c5cef,239,特价,62,2025-01-24 21:21:54,20250124
803f7eb0-6239-43db-9f75-a3e131566f5f,472,有机,55,2025-01-18 20:26:25,20250118
f6aada22-bf55-423a-8fec-4b6a411e0c6e,149,年货,15,2025-01-27 08:14:58,20250127
fb4fd512-a801-4ab6-8955-9ad376aeb1a5,576,进口,11,2025-01-21 13:17:20,20250121
a0641d22-d560-4356-8cff-e6558f4a9617,592,成人,39,2025-01-12 16:30:39,20250112
ed5bb677-52c4-4672-9af3-da9bcffc8555,104,礼品,87,2025-01-29 16:44:45,20250129
cdf98ea3-8db0-4ff6-b3b3-649d72d0597a,421,成人,27,2025-01-12 10:38:38,20250112
8d0db106-4ae1-42f3-807b-82952499b825,430,礼盒,69,2025-01-23 13:30:47,20250123
9dc03e17-e8c0-4ea8-8929-9febb87ade6b,938,网红,63,2025-01-19 09:32:09,20250119
8506d80e-0ef3-47ac-b7d3-62580560f80d,429,零食,22,2025-01-04 08:23:37,20250104
f2257b34-1ed7-4bce-85bd-d7cf8025184d,522,零食,36,2025-01-07 15:44:38,20250107
300ba9db-f164-428a-971a-1cb9ae20a718,503,健康食品,17,2025-01-15 15:09:59,20250115
8773f850-bfd3-4e12-bdf5-cda642ab16fe,774,儿童,41,2025-01-09 14:44:58,20250109
e9f3fb44-8fca-4011-a107-1b5da239b4e6,138,新品,74,2025-01-31 11:06:27,20250131
2ba6b7d0-1290-4ae0-b087-6da8c5afb712,378,水果,16,2025-01-13 22:04:32,20250113
5e6e73cf-749f-4175-b0ad-d43dabd9e5c3,855,年货,50,2025-01-09 22:28:29,20250109
41f86260-4e3c-4007-a434-0f21dc558da6,631,有机,68,2025-01-07 11:44:20,20250107
8bbb1859-2699-4169-a5cd-9050c9177014,754,国产,66,2025-01-02 20:09:41,20250102
38e6777f-0899-486a-aea9-108348f3f109,114,水果,67,2025-01-25 20:56:49,20250125
d9e76130-0af0-4ac1-a4ea-b0e2ab9c7e33,572,网红,88,2025-01-24 10:36:10,20250124
2e260556-bc6f-4c77-9f12-388bb95c849f,964,爆款,5,2025-01-23 16:49:49,20250123
1a2d1927-a469-46fa-b94f-a3b0a786b6bf,731,饮料,86,2025-01-27 12:27:41,20250127
236cbf3a-88d5-49b1-8bbc-f1e3833fbbf9,569,礼品,96,2025-01-17 15:21:42,20250117
861b6a2b-1deb-4b53-821e-71cc6f2a2715,656,有机,48,2025-01-19 22:18:40,20250119
39ec9f5d-9470-4673-8867-1f6aeca91095,950,成人,41,2025-01-21 17:03:54,20250121
b8b7cf02-06c9-494c-b014-a6b42753369d,2,促销,79,2025-01-25 17:10:54,20250125
f303d54d-4a1c-4c00-8aac-dc25c22bc44c,946,散装,23,2025-01-25 19:40:16,20250125
fb70a867-1d75-49c0-90fd-f7d3b0fb7104,479,特价,56,2025-01-17 23:24:59,20250117
223b6ebc-dbea-4dcb-be75-c448d8aebfa2,534,进口,53,2025-01-15 18:14:48,20250115
362b4c32-23a4-4d5b-82dd-a66c7d52834f,661,有机,97,2025-01-18 10:19:21,20250118
e5b5f46b-1965-454d-9d14-d61fcdfeb8b3,836,水果,26,2025-01-19 12:43:19,20250119
5d98cb1e-03da-40a6-832d-85c3b0165a5e,193,健康食品,51,2025-01-24 14:31:13,20250124
c446dd20-c42e-42a0-b40b-f7cbd8b08ef9,533,年货,77,2025-01-22 17:53:03,20250122
744bc6c1-444c-4068-af68-33afb28f7a13,576,礼盒装,8,2025-01-21 17:19:18,20250121
c28ba1a0-57a2-441e-8418-6a34a25d9780,304,礼盒,60,2025-01-25 12:01:33,20250125
c1d6b43d-bae0-4fe5-b2a1-8e01607062ce,112,礼盒装,17,2025-01-08 19:39:37,20250108
2c4a4a28-06a5-4169-9567-61ad54f7da2f,520,进口,33,2025-01-03 18:30:42,20250103
3389bae3-2a8d-45ce-849f-75ff2b00473b,847,健康食品,73,2025-01-23 16:45:33,20250123
44854ca3-e511-45c4-92c6-5260587a8592,172,零食,41,2025-01-31 21:05:51,20250131
58d61a06-b66a-41d5-9b90-4b4aa73cf09e,124,礼盒装,7,2025-01-05 22:01:02,20250105
51d2cbe7-2501-4277-b1cd-004fb361b656,771,新品,20,2025-01-13 13:18:27,20250113
f848c349-b033-48d8-ac13-d035dbc24218,805,礼盒,20,2025-01-29 10:40:42,20250129
8198aa14-8e8c-44cb-b68b-53d08cff6cd1,298,网红,60,2025-01-12 20:09:16,20250112
14e32214-dec7-409f-83eb-8897234a0f93,976,礼盒,93,2025-01-14 12:53:39,20250114
90112be3-3e6b-4658-ba7e-ea9a1408b57e,946,新品,34,2025-01-30 09:27:26,20250130
d235408b-1589-467e-9a3d-e20fd0e324c2,953,进口,64,2025-01-12 21:56:41,20250112
038f64b4-b7c4-429b-a7dc-ca53ff3ac844,451,饮料,9,2025-01-02 14:28:03,20250102
b39f77d4-48d1-40f3-87e2-296fa9ff2ddd,937,新品,92,2025-01-27 09:36:57,20250127
0bd112de-ceed-48ad-a4f9-6c0c4b4fcdde,995,新品,30,2025-01-29 19:30:49,20250129
ad6406f0-bae4-4d0d-9206-2141fa741f64,718,国产,72,2025-01-30 12:21:49,20250130
2ac66d2f-0418-4f8a-9821-3dd51957fa24,999,年货,61,2025-01-09 14:29:05,20250109
b1d8dc06-58b4-4073-8737-880e61f7b564,706,礼品,45,2025-01-21 10:53:43,20250121
07efbf5a-ee96-4edb-9eb7-f16c5823b49b,705,水果,92,2025-01-28 20:39:06,20250128
cc0ff8da-9970-48ae-842e-c742503e100b,560,水果,65,2025-01-24 23:53:52,20250124
bba8f854-77a7-4d83-b34d-f4258758fa46,939,成人,98,2025-01-18 23:51:21,20250118
8cb17849-2db6-4c47-b992-7679240847f5,808,年货,68,2025-01-03 19:35:37,20250103
300bd0e9-3942-415f-a521-41c83de1561e,617,有机,60,2025-01-21 21:08:15,20250121
b66e4e99-9d0f-460f-9c9a-54c56a8732f0,664,国产,9,2025-01-17 16:03:32,20250117
7f8c6b7c-701c-4aa2-8385-905a0a7ee8e3,353,热卖,23,2025-01-19 19:30:05,20250119
0bae848c-6f2a-4d39-baa3-652f7d0c4a91,849,零食,34,2025-01-25 11:00:03,20250125
2fcacf1c-3398-4092-a7da-076bae458c88,72,礼盒装,97,2025-01-29 23:45:50,20250129
0c038b9a-3773-4a83-bb10-3944edba5bec,337,进口,67,2025-01-10 09:27:41,20250110
5338d774-f1db-4624-bba4-a5c3ef389bf8,199,国产,1,2025-01-11 09:51:03,20250111
6dad6320-1a2f-4432-b6dd-410a1aa60683,949,促销,55,2025-01-29 21:56:04,20250129
d2f5b693-302c-45f5-91fb-26daea9bd9b2,56,礼盒,59,2025-01-28 14:37:05,20250128
bf44e3e5-fcc8-4cd0-876c-7ae64eea4ae6,483,成人,25,2025-01-21 17:11:13,20250121
fdc92d8d-62ef-40b6-b224-263a9bd7c8d3,243,年货,93,2025-01-15 21:08:57,20250115
a9befe4f-fce3-442d-a012-90219fd3acd7,96,礼盒,51,2025-01-28 16:30:00,20250128
180a8f67-f980-4866-9a40-4b89f24f3dc5,905,进口,91,2025-01-22 08:47:23,20250122
924636b4-19a2-4627-a184-21b0c210c673,413,热卖,76,2025-01-23 13:39:08,20250123
3f052bd9-e4f0-4958-9ec0-b9a06c778ac3,54,年货,30,2025-01-06 15:24:08,20250106
b921b8a5-ecd5-4713-b83b-31e6995131f4,258,成人,64,2025-01-10 12:55:06,20250110
e8c22a86-711c-46de-80c7-2bfc19ff588c,722,礼盒装,65,2025-01-14 15:01:09,20250114
f6e065c1-a485-49e5-a95f-862c04cb4faa,84,礼品,3,2025-01-13 12:32:07,20250113
b23bcf58-fb7c-4548-993d-694fed8ce768,705,成人,70,2025-01-07 11:37:25,20250107
d7063552-94fb-4252-b99c-7664400fa40a,71,有机,95,2025-01-11 14:23:37,20250111
f9512527-510c-48c7-ba89-b5b31dd53734,256,儿童,94,2025-01-12 13:43:27,20250112
ae398d32-2ea8-44d2-aaa9-16babbe5ffa3,536,成人,19,2025-01-10 22:33:58,20250110
7c16d00c-67db-4869-acb5-7a73eaa95936,916,年货,78,2025-01-10 18:43:39,20250110
1bb1f3fd-8704-4728-990f-e073b66f7a83,742,有机,28,2025-01-17 23:34:07,20250117
b06e1931-a93d-4b01-ad31-b66fff87978e,153,有机,98,2025-01-19 11:50:31,20250119
64ab9c9c-df6e-423e-9218-8104544e04b8,231,散装,24,2025-01-05 13:41:48,20250105
16f8f451-48fd-44de-a980-d246a65a114c,95,有机,68,2025-01-23 22:20:19,20250123
a27f5465-c14e-45c8-837c-c24edc78312a,327,促销,37,2025-01-16 09:23:59,20250116
ab72ce72-37f9-4833-90c9-e72dea7fd67d,498,特价,46,2025-01-01 18:44:19,20250101
bbd1a973-2c86-496f-a8cd-ef11c41e7881,944,有机,54,2025-01-07 13:18:07,20250107
0be074fa-65a3-4fe9-9108-ba8e464d8a86,36,健康食品,93,2025-01-27 09:51:30,20250127
5d4a6908-93a9-4b95-8b83-60ebf1a40f9f,972,年货,36,2025-01-21 17:37:39,20250121
f3d0995b-88df-4857-a7d7-618952e50e25,482,年货,61,2025-01-22 11:00:44,20250122
b5abc59d-8175-4ac4-8440-9ff7342353df,431,儿童,97,2025-01-27 22:32:36,20250127
98489321-6731-4d4e-a6af-e5cd3c5ed28c,938,零食,1,2025-01-12 14:44:24,20250112
68d20120-8a8a-4925-9c72-6a9544895b4f,351,儿童,78,2025-01-09 18:48:19,20250109
21b59df5-f11f-4ea5-9e63-864d7d21e32f,379,网红,60,2025-01-10 12:31:55,20250110
f3aabea6-fb2c-4bac-b727-ec6fd947f912,925,热卖,89,2025-01-07 22:13:10,20250107
34c7d83f-b354-42dd-b861-327bbebd082a,151,爆款,40,2025-01-19 19:12:28,20250119
b7f153d3-d54d-4802-84e2-e97447b98d79,168,健康食品,49,2025-01-09 23:46:07,20250109
2ff98b76-ab38-4aa9-9608-e56ce3ae4a64,298,网红,54,2025-01-30 18:59:04,20250130
7a21ab09-5a8d-4992-b07a-a1448f22c0d2,48,饮料,75,2025-01-20 13:59:56,20250120
002296d4-6205-4415-bc86-89c6d4982841,826,成人,48,2025-01-04 12:22:45,20250104
382ed782-9aaf-4f1a-aece-aaf66aab7849,53,礼盒,77,2025-01-08 17:47:59,20250108
fe11e0bd-d18a-4b2e-bd68-6b62ce7506bc,590,新品,31,2025-01-16 08:32:59,20250116
7c620541-e176-426c-8f4d-7492ee7c9411,680,爆款,5,2025-01-17 23:01:27,20250117
a476c73b-ad71-4922-9fb5-a25065b9e8d1,276,礼品,74,2025-01-03 14:55:31,20250103
38c3920f-e99a-4d39-a68d-bf957f1454d5,134,进口,29,2025-01-13 23:35:51,20250113
cb6477c6-ab38-495a-a4c9-c68d5cdc081d,130,爆款,51,2025-01-29 23:24:38,20250129
d36619eb-de23-40b1-9e64-5876f3676613,939,礼盒装,81,2025-01-03 08:21:46,20250103
11d3bbbe-c7a4-4b98-bc15-2486d529f602,930,零食,38,2025-01-20 15:07:34,20250120
53840415-5854-4faa-945d-97868d9405ad,624,促销,4,2025-01-22 17:49:31,20250122
46e3979a-83a7-4c57-9b9d-57e9c8752da1,706,特价,14,2025-01-11 09:51:47,20250111
4ae9711d-650d-4206-a93c-272b0379a194,419,饮料,32,2025-01-11 16:38:00,20250111
bbbe77ab-c30f-4a09-b1a7-0630704a8b56,803,健康食品,60,2025-01-30 18:26:40,20250130
1f2778a0-ca09-4e84-95d2-af3fa08b568a,673,新品,6,2025-01-01 20:04:01,20250101
40e77089-157d-4aec-9f1e-f442c4524dd2,108,散装,81,2025-01-02 11:31:51,20250102
09aacb5f-ce0d-4521-8dbc-c519a663d15e,570,年货,60,2025-01-12 15:28:09,20250112
79b7fa63-e17d-41c9-91b1-0359dfabe631,630,礼品,68,2025-01-16 16:00:35,20250116
47d0ab78-abdb-497a-a0d7-9c90a0bab215,373,有机,10,2025-01-10 23:36:28,20250110
da62c43f-2ac1-434b-abee-18f6dba393e8,880,促销,42,2025-01-26 11:23:47,20250126
48df7ce3-e838-4fd8-a384-c60cf3de2cb0,220,网红,89,2025-01-31 10:26:19,20250131
f30e7d10-17ba-428a-ac64-638a599a5907,241,热卖,60,2025-01-21 12:33:34,20250121
07b32fdb-c9b6-43c2-a9ec-3395f9d8a36a,467,爆款,14,2025-01-31 08:02:37,20250131
e019a7b6-aa8b-40be-b888-2502f550a76b,141,礼品,88,2025-01-28 21:35:50,20250128
ffe080d1-876b-49b7-9f7a-6e2d6ce3e245,502,年货,76,2025-01-29 23:46:22,20250129
3c69a1ae-50f1-4844-8534-c5acb1650972,650,有机,7,2025-01-22 22:52:11,20250122
0f4042f0-f723-4657-914f-4a2a1e7cd50b,947,新品,61,2025-01-22 22:21:44,20250122
9a383b64-9316-4309-af21-2b5fe11f03f7,97,热卖,41,2025-01-27 21:52:41,20250127
064b47d2-1691-4a27-b620-f41fcab2a0a5,820,有机,1,2025-01-28 16:06:47,20250128
59387cbf-9269-44db-89a6-51ccd5450e7d,169,零食,53,2025-01-02 14:59:10,20250102
15701ecf-ec2a-48fa-9da4-14a967bc877f,431,进口,63,2025-01-10 20:11:01,20250110
7008fbfa-3b25-4929-8150-40542c96c035,87,礼盒装,81,2025-01-06 15:26:49,20250106
2e93cd2e-12f5-47c1-a340-0e60140470f0,30,健康食品,65,2025-01-10 10:46:55,20250110
75beff11-43e9-47b1-971b-757da6cd705d,207,成人,88,2025-01-23 13:38:25,20250123
773064ea-d665-4582-9973-a974f255ea4e,776,散装,84,2025-01-01 13:27:19,20250101
43bf33f9-2174-4c57-aabf-2c4a73f13541,785,礼品,7,2025-01-24 12:53:56,20250124
bf880a3a-a1c2-4401-ac46-30b28ef4a1ef,644,健康食品,22,2025-01-08 10:22:06,20250108
ccc95a32-1fdf-4b1c-808e-30c5605e72c7,802,成人,11,2025-01-24 21:20:41,20250124
399249a0-0647-4a59-ab0a-a13836f2c883,596,健康食品,45,2025-01-23 22:29:11,20250123
de459045-6bda-4820-a4bf-77fe08f4d043,426,成人,14,2025-01-15 14:27:14,20250115
60cfb13d-ec37-4a0a-8bbb-45aae88dcb00,708,网红,20,2025-01-05 15:01:20,20250105
d9f57d8c-e2b6-4ad4-b07e-544c4384d002,50,饮料,9,2025-01-27 18:08:27,20250127
3d563e01-4e4a-47c4-b7ec-77e2eae22827,110,健康食品,32,2025-01-21 10:34:40,20250121
abc649a0-6fbb-4edd-a487-b10ec8554622,538,成人,72,2025-01-30 08:30:13,20250130
19fd9fac-f855-42bb-aac9-873aec07a955,79,礼盒,22,2025-01-22 09:59:52,20250122
43725a87-8dd4-43fa-99e0-af9e717c0464,204,进口,45,2025-01-03 12:16:40,20250103
6a38a7d8-8666-46e9-8edc-5e7569b2f799,62,水果,5,2025-01-31 12:52:06,20250131
80584311-f981-4826-9c06-64e46d2066fc,930,饮料,93,2025-01-15 16:21:11,20250115
1b7405fb-a235-425f-9e20-246e18a2fab7,941,礼盒装,11,2025-01-12 09:02:37,20250112
a764a6e7-487c-4375-be89-95a23807beac,517,零食,66,2025-01-03 22:07:20,20250103
46a3a4cf-fef8-4305-90d8-378cf40ecfb5,86,水果,42,2025-01-26 19:40:07,20250126
8bc1764c-ffdb-4647-bc93-8fc8d52afe1a,847,健康食品,93,2025-01-01 17:06:10,20250101
766d634e-3fa7-4f3d-bb9d-e028d91358fb,78,年货,22,2025-01-28 18:03:53,20250128
8aeb6974-d7e8-4b44-8adb-ec3eb11ec67f,956,特价,8,2025-01-29 22:49:48,20250129
43765f3c-5e01-4b7e-85d8-e95029669471,822,饮料,25,2025-01-17 13:25:29,20250117
034508dd-4f24-4a87-897e-1e19a6fd2da3,253,礼品,2,2025-01-19 09:37:31,20250119
5458f549-db98-45c2-9f7d-f221d353014b,978,网红,64,2025-01-15 11:18:38,20250115
119a94ca-1546-4048-b278-42dd61085ff2,33,爆款,48,2025-01-30 11:38:05,20250130
620d4089-4132-4a51-a2b4-9de63466d772,391,礼品,65,2025-01-04 17:07:16,20250104
0b590a24-a964-476f-a790-bdcd2921f6b1,326,进口,9,2025-01-26 11:50:31,20250126
ee74afd8-cfd6-4423-b093-0dde760a8989,813,促销,70,2025-01-02 19:35:14,20250102
e81861cd-4dce-4c37-885d-f9154aea3517,611,水果,21,2025-01-24 15:21:59,20250124
5dbfb7d8-4026-4bbc-99e7-39e87b13fcea,984,进口,96,2025-01-15 18:56:14,20250115
01130f82-262f-4733-909f-2b7aab54289b,485,散装,80,2025-01-06 17:59:55,20250106
cb3b31ab-8375-4b01-8c3d-f056af241258,784,网红,88,2025-01-24 09:22:11,20250124
460c6a33-afc9-4319-9620-09e7b256ba88,14,礼盒装,9,2025-01-07 17:30:21,20250107
aab7e8c1-0acc-41ee-b37a-7a3a7a4d3d4b,365,进口,25,2025-01-29 23:35:12,20250129
443b9dfd-3e66-4638-b295-300d1c61ea80,277,饮料,81,2025-01-30 20:59:53,20250130
dd2a3014-23d8-4398-ada5-975588f3f3cb,519,礼品,10,2025-01-30 19:33:21,20250130
6c25f0ba-7831-4b2f-a88f-6960ab33e4f0,487,水果,61,2025-01-04 19:22:28,20250104
b578570e-e9b6-460d-9d20-012d6c977aca,370,儿童,55,2025-01-01 22:53:28,20250101
e54eb6e8-ba3a-49c6-8fe6-351224319f5b,933,国产,10,2025-01-29 21:58:08,20250129
d0898de9-1f5e-4dcd-bdd5-0d7ff022b191,292,健康食品,100,2025-01-02 20:06:02,20250102
10ccc274-d8e6-47e5-82e2-72d227990ec1,485,有机,91,2025-01-25 09:15:01,20250125
4c121f71-6dfe-42eb-ad04-8c3c41096b52,400,成人,19,2025-01-24 19:14:35,20250124
a6044f66-7292-47c7-862e-94b920dc2e4f,850,国产,69,2025-01-28 10:20:39,20250128
c8883fdb-27d5-460f-a06a-7d92ace21121,954,礼品,50,2025-01-01 08:46:29,20250101
cd9349de-4205-44f5-9d66-db464ec4561a,440,散装,1,2025-01-29 11:58:56,20250129
e6ddef7c-2420-4278-b21e-7f61764c58d0,732,国产,42,2025-01-02 18:15:16,20250102
bf497893-c4b7-42b4-91d4-f768c472df3c,305,成人,13,2025-01-11 09:47:28,20250111
4549ec80-26d0-4eca-95c9-0c3f56fc61ff,243,礼盒装,34,2025-01-09 17:59:19,20250109
abf12a1c-b22f-421b-9179-2abcb8923ad6,173,热卖,52,2025-01-09 21:47:38,20250109
01384235-6acd-4802-b6c6-fce2da645caa,612,新品,13,2025-01-06 21:49:13,20250106
83b1ba5d-2eb7-45c2-8590-7bbf48dec581,234,礼品,30,2025-01-19 11:45:52,20250119
4cbbb766-e507-4da1-94d0-70cc9e070a9d,895,散装,83,2025-01-07 16:58:44,20250107
60bd0cc7-80de-4bea-b077-ed03c548a71f,346,健康食品,74,2025-01-10 10:20:58,20250110
b48c7d50-fd6a-43ab-8c32-202970af632c,483,国产,12,2025-01-24 13:29:29,20250124
a127f0dd-aaa1-46f4-bc38-8bee10ac8629,620,进口,16,2025-01-07 19:34:39,20250107
18271856-e613-42a5-b793-6d0b3b150cd0,83,有机,14,2025-01-30 20:01:03,20250130
1cfabafe-dcce-44ec-8b3b-7d06c739a13c,803,儿童,65,2025-01-04 15:52:58,20250104
04c81f95-687a-47e7-a31e-d43e5b9566a8,483,散装,60,2025-01-15 10:51:34,20250115
2056eec6-a0bb-4384-bfcf-f102d183a6a5,248,饮料,74,2025-01-22 13:36:54,20250122
fa593f54-bc88-49fd-81a4-ac1e7ba1aeee,839,特价,71,2025-01-02 22:30:09,20250102
05be14ba-989c-4431-89fa-74691ee53f5b,54,散装,83,2025-01-10 09:52:50,20250110
67c21590-14d0-4d8c-b78c-36173dab17c8,340,零食,75,2025-01-01 21:11:40,20250101
4a7dcd8b-510f-4ce5-90b0-9f3093f7f260,394,热卖,1,2025-01-25 16:26:45,20250125
68f77942-3a19-44fe-b24d-f27839dbda27,581,零食,24,2025-01-11 08:26:33,20250111
a352b89d-7be2-4b43-9502-b2b63dbd432f,752,健康食品,65,2025-01-27 19:47:23,20250127
e8920888-3970-40f9-b555-389fe7cd5eaa,654,礼品,34,2025-01-17 22:12:29,20250117
9edf07d3-0bc8-4c6b-8e09-d4c13f6db3e9,270,年货,75,2025-01-01 22:42:00,20250101
1e9ca649-4e9c-488a-b77d-85d044600627,124,进口,87,2025-01-01 13:17:52,20250101
35ef3271-7faf-4006-a141-26d68dd00a57,140,有机,64,2025-01-25 11:31:28,20250125
8fd17f4d-8dc9-450c-913a-c30304937a1d,33,礼盒装,2,2025-01-19 22:48:14,20250119
4accaa93-dd58-4699-862a-2208c5810109,200,饮料,15,2025-01-11 15:51:53,20250111
df8c155a-a8ef-4929-9406-fd87c7507ef8,869,成人,55,2025-01-22 13:21:07,20250122
1dfa02b1-620c-4f44-988c-42fc77ac4fa9,541,新品,95,2025-01-10 22:01:16,20250110
638ea83e-efc3-4ef6-86d7-b07d1a619183,210,水果,32,2025-01-25 18:02:10,20250125
be2326ac-06c1-43c5-b749-92c726a890a8,791,促销,91,2025-01-25 22:58:48,20250125
63343b35-cd32-4fd2-a66f-64b80e9067bb,353,热卖,46,2025-01-09 23:07:54,20250109
f06db084-dde5-4faf-86d2-c73dd93e0a45,102,特价,95,2025-01-02 14:52:30,20250102
3c2f88cb-9fe4-4557-9045-413b2a7369bb,263,礼品,66,2025-01-23 08:00:30,20250123
2fed6081-7cff-4767-bbcc-6a951875920c,149,饮料,11,2025-01-08 12:27:34,20250108
55d10ec9-b54d-44d0-af18-aae1bbfb81c6,808,年货,41,2025-01-05 09:09:45,20250105
e4a3f011-386d-4a09-b91f-57f2536f5ec4,877,健康食品,7,2025-01-26 12:25:59,20250126
0e59c7c6-62d6-40c5-873c-1c48171f1db5,587,新品,92,2025-01-16 21:43:30,20250116
a0a4d451-24c0-4f2f-a7b8-fbe61f60c016,474,年货,94,2025-01-26 23:20:43,20250126
64093288-75da-4773-9657-d7bc90672e12,805,国产,19,2025-01-25 21:56:38,20250125
aec0c66b-be32-4e43-959b-423dbbfb5e92,447,散装,60,2025-01-12 08:51:01,20250112
ca8cae69-f20d-43e9-9ac4-3e621d0b0bf1,528,国产,92,2025-01-08 21:21:50,20250108
2c245371-a344-44e4-94b8-0097b7781c09,152,有机,16,2025-01-21 16:37:44,20250121
9e2b4b52-d424-440f-86da-ab7d117d2fc1,9,礼品,11,2025-01-21 19:06:07,20250121
1b266f86-ab62-4316-9838-e6624ed8b0eb,81,网红,43,2025-01-26 23:32:12,20250126
6db830a3-d1c4-468f-bd19-0274b0ad98ad,634,饮料,76,2025-01-28 22:04:58,20250128
482c9259-c26d-42b2-b161-2c9a2cd57d58,420,进口,93,2025-01-23 14:44:49,20250123
78b5baca-18ef-4c03-be14-b0b9ce4e9615,520,成人,11,2025-01-04 23:26:23,20250104
c384b9ed-3b16-45dc-8f0d-d6cd924f7b75,855,热卖,3,2025-01-17 15:51:29,20250117
c28cb7ff-c80d-48ae-8091-3b17bc1f7f62,462,水果,17,2025-01-14 10:41:44,20250114
6c13f3ca-5f14-400c-83fb-bc7ee46bbe53,57,国产,45,2025-01-31 19:21:44,20250131
48126d30-66a3-4594-a02b-f13df5f813cd,625,年货,86,2025-01-18 16:36:12,20250118
fae37207-dc82-4730-807d-ce76637afd12,914,进口,35,2025-01-16 13:53:53,20250116
1c303afe-e44f-410c-87ed-59fd64cc07ab,980,有机,35,2025-01-31 09:50:35,20250131
3f63ab51-bc19-466d-82d8-d450a6407ad2,282,饮料,24,2025-01-30 16:19:13,20250130
47421bdc-6008-4c85-97c1-109ef5ce50af,321,礼盒装,77,2025-01-29 18:44:54,20250129
0aea63e8-a04a-4aaf-8ab5-87b8397e9590,468,国产,14,2025-01-31 10:03:32,20250131
71e8cbee-bd13-49a4-9733-d9d6166db1b0,387,网红,41,2025-01-16 18:53:27,20250116
76076018-933b-4f7f-a2ba-4c0a1f97303d,849,成人,9,2025-01-16 08:53:12,20250116
c6f31d19-9df6-4c31-856a-a90b25b398ec,207,健康食品,8,2025-01-18 21:48:33,20250118
04bd126a-89c5-4cb9-b1f2-c4322e4b2fdb,567,热卖,43,2025-01-01 22:46:13,20250101
51187716-ec1e-44f4-8994-6282f3c2a040,4,年货,16,2025-01-29 17:14:28,20250129
ab3d5fa3-9829-4179-aa89-2fe8209d6da4,600,健康食品,68,2025-01-05 20:51:38,20250105
8e3a0e4b-94c4-4b23-8d64-f2aa115aecbb,137,爆款,74,2025-01-20 22:41:08,20250120
16a41bb6-4363-4add-9836-f481e89dc714,977,散装,100,2025-01-30 22:26:05,20250130
0ace7e06-0bd8-4394-96a8-9cafe6c30476,548,儿童,61,2025-01-22 15:19:52,20250122
e66b38bc-d7c9-45bd-aa5a-ba7a7f7897b5,228,年货,3,2025-01-21 20:02:06,20250121
2c8f391f-f91f-44f7-b4b3-161b6f3386e5,373,有机,11,2025-01-23 21:08:16,20250123
e9f382bb-54ce-4764-99a2-f09704e9307a,773,儿童,14,2025-01-30 11:58:20,20250130
d8002ea5-ecb8-4eb9-a506-09dd29094025,344,礼盒,24,2025-01-18 12:49:24,20250118
6ed7aa71-09fd-45f1-8aec-cf731367fde5,10,热卖,68,2025-01-28 22:07:44,20250128
1621ac88-4a75-4e01-887d-9c6bea9d1afa,887,进口,46,2025-01-09 21:27:53,20250109
0f14c3b7-5e80-4918-8fd9-6b662ff3728f,257,饮料,37,2025-01-28 21:23:34,20250128
ca2fd651-a51d-4c73-a4d0-f362c0244fac,221,国产,35,2025-01-06 10:41:03,20250106
d0c6d5a7-6af2-4d01-9b06-ceb2b8624037,307,新品,54,2025-01-19 22:12:27,20250119
1daf9b0b-d3ca-42ec-ba49-3dc7d6b573fd,81,健康食品,39,2025-01-16 10:10:52,20250116
da6cd550-666f-4a95-a4b1-730b3600ca4b,914,促销,10,2025-01-20 22:27:40,20250120
10a1c660-4cfd-4c13-9e36-0e5d51c1ad1e,888,礼盒,16,2025-01-11 19:30:53,20250111
bd015ffe-f2fb-4925-a17f-0d5ea62a890f,713,散装,11,2025-01-22 15:59:04,20250122
8a442e5e-e8f1-4707-abc6-4cb36959b664,248,礼盒装,90,2025-01-08 20:33:58,20250108
