order_id,product_id,sku_id,user_id,pay_amount,pay_num,pay_time,category_id,dt
10877151-9e59-4ec3-9190-6d27da84c93b,73,310,665,374.08,2,2025-01-05 20:23:59,3,20250105
ae253419-46aa-46dc-bb60-81e78e4b7f68,71,52,238,379.47,3,2025-01-23 11:13:48,8,20250123
b4e22bf4-592c-48c2-8c5d-a6c9073ffbc7,10,551,757,650.28,4,2025-01-07 10:26:57,5,20250107
002d2a4f-0366-4ffd-b0c5-74b1a58f6054,61,269,934,128.49,3,2025-01-28 18:56:42,3,20250128
ef5b39e0-f18f-4b3c-b77b-41a012921afa,6,729,115,93.14,1,2025-01-29 15:37:31,4,20250129
ce11cb17-70f7-4810-a157-c2ee83e5b306,75,706,811,124.66,1,2025-01-20 17:51:45,5,20250120
b45d849b-f550-4bea-a51b-4d2c05f0d082,70,717,246,134.66,2,2025-01-04 10:23:31,8,20250104
f733d01a-2e22-4255-b2d4-1daf718671a0,64,360,663,577.14,3,2025-01-19 09:58:12,1,20250119
ffd5b7ac-2fd3-473e-9aca-f44c7ce7a739,24,466,134,452.73,3,2025-01-12 17:25:00,5,20250112
64db0860-daaf-4660-b14c-681dbcc246af,93,378,817,517.68,3,2025-01-07 15:55:11,1,20250107
76f78899-b685-4d9e-8267-cd512aa75dff,92,296,872,288.75,5,2025-01-17 17:46:18,4,20250117
86791e30-e93b-42d2-a937-22130631fc27,36,448,509,931.2,5,2025-01-07 16:04:51,2,20250107
1a3cf3da-d5f1-45e3-a0b5-3079d3bab9db,86,18,662,268.11,3,2025-01-12 22:01:33,3,20250112
9433af9f-b844-48b5-bddf-ed7098e9bd96,9,957,265,398.5,5,2025-01-23 16:40:04,2,20250123
5074ab97-0947-4d0c-aea6-d8c271ac3c4f,8,504,846,191.04,4,2025-01-21 13:17:03,3,20250121
a7b46b89-4403-4989-a266-96b2abcabd9d,33,276,315,524.61,3,2025-01-09 21:32:38,2,20250109
04070cd9-004f-49da-8a9e-343d35fd6b0e,27,648,439,510.84,4,2025-01-30 12:28:38,3,20250130
6c1bb9f9-7a53-4a57-82a8-466c85b04f71,69,446,120,230.08,4,2025-01-31 09:18:19,4,20250131
7bd28e20-659f-41f2-92ec-abd848602664,53,175,173,439.2,5,2025-01-04 17:33:04,3,20250104
18f685d4-48a9-4b27-bf0d-8141d7b831c6,83,319,844,339.06,3,2025-01-24 16:45:28,8,20250124
9340b60f-5932-423c-a418-8ff88c9730d7,54,322,759,878.2,5,2025-01-15 16:18:37,4,20250115
fa536918-9ef6-4dd2-881d-41f841bc2a1d,60,341,658,282.26,2,2025-01-10 14:44:08,7,20250110
f1b77996-6e94-4078-9559-aa7a268149ad,67,117,426,378.45,3,2025-01-21 19:06:40,1,20250121
4b0d8e25-5993-4aae-9f73-f2f430dd0641,16,416,284,224.73,3,2025-01-16 14:54:18,6,20250116
038387fc-8a97-40d7-a90a-96b80e93b6dd,46,409,612,422.96,4,2025-01-21 21:55:40,2,20250121
19f0c2e9-8d89-4745-90d4-c22f6686d08e,93,703,803,862.8,5,2025-01-15 19:51:01,1,20250115
95ec347d-9595-4d98-a702-44182fb98d21,57,64,647,300.6,3,2025-01-24 09:30:57,7,20250124
7180f53e-ca6d-4964-8fcb-b5c21886ab50,4,87,497,48.41,1,2025-01-21 14:21:13,2,20250121
86d6bdd8-1e17-4fe6-8a21-481e028eacfb,34,234,483,71.28,2,2025-01-07 10:49:59,4,20250107
c8a027d1-7521-4daf-9063-5e6f4c08fd81,14,303,642,985.6,5,2025-01-06 14:37:11,5,20250106
4d4c74bc-a65c-4cf8-a56c-e2508a8a0ab7,89,300,54,584.73,3,2025-01-18 14:24:28,7,20250118
c6ebfb76-4bc4-428a-86db-b8b12162dd38,83,890,335,226.04,2,2025-01-12 14:21:50,8,20250112
2adef0b6-966b-43f7-a979-7bf183a8347e,61,269,364,214.15,5,2025-01-28 22:06:31,3,20250128
afe97dfa-16ff-4552-8524-c4022c6727c2,84,737,935,83.07,3,2025-01-14 14:09:59,1,20250114
c3001cf6-c02f-410b-bd52-0896a30f0cc5,35,345,316,488.76,4,2025-01-05 21:56:47,1,20250105
fe90a04f-6885-4acb-b438-7d0b03c5afce,20,166,131,324.34,2,2025-01-05 17:47:08,1,20250105
6ced5275-ce47-46a9-92a2-ac1f3eeec15c,54,182,416,878.2,5,2025-01-02 13:04:00,4,20250102
55e17737-f280-4d60-a2f8-89a72a241d60,44,320,977,120.15,1,2025-01-02 16:10:24,4,20250102
303aa5e1-58d6-41d1-80a9-572edb61b022,36,598,430,744.96,4,2025-01-27 19:06:46,2,20250127
7f275b07-bfee-4cca-9be2-239cbf2a7a68,30,782,383,310.2,2,2025-01-02 18:26:28,5,20250102
18628cf9-2110-4f57-bc23-68e7ae2e8b58,21,139,351,234.6,5,2025-01-02 09:36:15,2,20250102
247cea2a-64ba-4ae6-b5b5-0cd5c8f65ffa,25,98,384,76.22,1,2025-01-13 20:53:39,7,20250113
e2a92689-2854-4a5a-8811-d47462a8bb2c,45,253,916,201.6,4,2025-01-24 09:27:46,1,20250124
2545b063-6f4a-458e-b0e6-a92d55b53d8d,15,628,533,299.6,5,2025-01-19 15:58:40,7,20250119
171588e6-96e8-474d-b8cf-f578bb8ac0e2,17,447,257,438.44,4,2025-01-09 13:42:22,3,20250109
3af204a5-caa6-4ecf-9f65-f037e3f3a13d,96,46,814,173.67,1,2025-01-19 13:04:06,5,20250119
cc94b968-b44a-444f-80a5-0118ba4fc697,69,934,504,230.08,4,2025-01-29 19:10:02,4,20250129
05499e09-e113-45ec-b3b0-e1a786b4dbde,8,798,251,95.52,2,2025-01-13 20:02:19,3,20250113
86ab72f6-969a-48cd-ab14-dd97f5fe3356,47,20,323,442.4,4,2025-01-31 11:06:53,4,20250131
e981926f-426b-41a9-847e-5ef912ec996c,76,344,418,933.75,5,2025-01-04 18:24:30,5,20250104
d0467f0d-ca32-4510-abda-a7e480ec799c,46,365,973,105.74,1,2025-01-01 14:33:27,2,20250101
41686f5d-1c80-4222-b34a-34227b42bdc2,35,336,34,244.38,2,2025-01-09 19:50:13,1,20250109
9a666348-4698-4cfc-9e05-f9796068acff,37,436,809,52.72,1,2025-01-16 22:02:57,1,20250116
1e9c5da9-0608-4910-a1a4-4b6e75140d56,59,238,147,371.46,2,2025-01-22 09:59:29,5,20250122
7b1e758f-58dc-48fa-a90c-e7a2811349da,77,525,581,141.9,5,2025-01-18 16:16:39,5,20250118
4b5feea9-6722-4ab2-a60f-151ebe0c64dd,38,439,746,739.9,5,2025-01-07 20:25:31,2,20250107
4b69adee-c322-4f9d-b4fe-ce129a1717e1,100,727,684,589.32,4,2025-01-13 09:05:31,6,20250113
9bb4894b-f160-49e2-8ac5-69ae0a601189,65,910,59,607.15,5,2025-01-28 17:28:13,2,20250128
f9c0474f-05e5-428f-9b50-092e6ce53e05,27,56,177,383.13,3,2025-01-04 10:04:51,3,20250104
590530d4-47c6-4b49-922e-5e6cbe7ebda5,68,403,947,561.96,3,2025-01-22 18:09:13,6,20250122
b6bebbf8-6fb6-40af-be2b-d9425f316407,60,959,46,423.39,3,2025-01-31 11:09:13,7,20250131
8b821356-e258-4910-8955-dd6ea5c299be,4,359,645,96.82,2,2025-01-09 13:50:33,2,20250109
51ba3435-d68f-4575-996d-cbb3af769492,88,816,257,691.55,5,2025-01-06 13:17:35,4,20250106
b2a48190-bda6-4def-9094-8ced85ac9bd8,15,284,108,239.68,4,2025-01-14 09:17:54,7,20250114
9a39dc95-ad5c-4e54-8f73-dcdb554fb683,42,797,133,541.56,3,2025-01-13 20:47:23,8,20250113
92d7fbfd-3790-4b95-919d-94a32fadc456,85,633,481,839.5,5,2025-01-15 18:15:12,1,20250115
541ffd74-89cb-4297-92a2-9c4b13b9da2e,39,794,80,123.6,4,2025-01-02 11:07:56,3,20250102
149f6357-2f68-4d83-9a26-dd268983f3dd,96,140,485,521.01,3,2025-01-24 15:39:53,5,20250124
11a89068-fcd3-4454-ab0f-67f92ce0a1dc,20,738,678,648.68,4,2025-01-22 15:04:03,1,20250122
6e7c1e76-c3a0-47aa-9603-7cc4b01d824c,34,538,602,35.64,1,2025-01-25 19:41:23,4,20250125
14b9c1d3-9e74-4202-837f-5d3806fff9b9,34,512,477,142.56,4,2025-01-24 09:48:50,4,20250124
b72ed6fe-933a-40a2-9ced-d9166a027bec,85,513,947,671.6,4,2025-01-28 09:10:39,1,20250128
e4fdb02c-a33d-4be4-8ac2-7e5e6e7a228d,27,509,798,510.84,4,2025-01-29 09:21:00,3,20250129
dfc25abb-2868-460a-96a8-0826d55989eb,58,710,772,75.86,2,2025-01-27 22:10:15,1,20250127
82bedba8-25e1-459d-ad9d-418f5ef7015b,99,305,10,53.64,4,2025-01-09 15:42:17,5,20250109
86535fa7-d772-4f0b-a57f-b76d52579a42,46,193,600,105.74,1,2025-01-10 17:48:57,2,20250110
d56e955e-598d-45d2-bca1-085e6c32f9e1,41,769,750,577.2,4,2025-01-19 09:58:25,4,20250119
f1318891-db43-4a2d-a718-103d029725eb,87,587,620,721.56,4,2025-01-08 11:55:11,6,20250108
a634561f-4ec9-4d89-b58d-f88203516cdb,63,473,117,310.62,3,2025-01-03 21:07:04,8,20250103
73989900-6983-4a1a-a0ed-b3cd5705c93e,22,810,183,532.6,4,2025-01-06 14:38:45,4,20250106
d585c8d9-851b-4670-b54c-dd491ff090e6,77,490,782,56.76,2,2025-01-26 18:04:25,5,20250126
58d4d1cf-b5e9-4541-966c-fffcba1d7c2f,78,202,253,176.49,3,2025-01-05 11:56:54,3,20250105
ff192d6f-aa5b-4e22-90ce-3094492199f1,57,653,990,400.8,4,2025-01-18 13:04:35,7,20250118
737791b6-2445-4441-a33e-6c925fb8839f,52,472,166,172.64,4,2025-01-30 15:05:31,4,20250130
b4e72b87-041e-4721-86df-b2af85af4ece,47,929,920,553.0,5,2025-01-06 19:16:55,4,20250106
f681699e-c11b-43d0-8529-f855486f0fb6,31,516,15,361.32,4,2025-01-27 17:55:56,5,20250127
64c6450d-c229-4e26-8463-9daf532a3093,31,817,49,270.99,3,2025-01-16 18:35:13,5,20250116
46b6e98f-89ce-4110-affe-b6b604dd0518,25,638,224,381.1,5,2025-01-17 12:46:52,7,20250117
829348b6-08cb-4fb0-95ce-dc75e0133733,46,874,187,528.7,5,2025-01-13 22:40:07,2,20250113
7c0cadd2-fb4b-4d6d-97b4-c263e28234a4,52,565,25,215.8,5,2025-01-28 15:26:33,4,20250128
aae3f4bf-4bba-41a8-bd89-4c42727748b0,48,977,245,159.39,3,2025-01-18 09:30:37,8,20250118
c7eb17a0-6d6b-482f-8032-c1f85b12e888,19,921,14,508.5,3,2025-01-02 09:03:11,6,20250102
a0e35bc5-8c61-407b-a312-12d7fb611a83,85,884,288,167.9,1,2025-01-20 12:44:26,1,20250120
2ba34361-0115-4344-b322-65c3990b2bcb,20,709,241,162.17,1,2025-01-16 22:00:39,1,20250116
38273257-9747-412c-8ed4-1621a40000a8,12,604,699,333.78,2,2025-01-29 12:28:51,5,20250129
d7351cc3-c067-4fad-9fb4-fc75219ed202,37,558,511,105.44,2,2025-01-04 12:51:30,1,20250104
131b94c7-2d14-4f5b-bf3f-156f501102d7,23,332,742,229.52,4,2025-01-27 18:14:37,3,20250127
83157d5e-8c9e-4072-a39b-134246f00394,74,475,162,183.84,3,2025-01-23 17:39:17,6,20250123
ddf49635-2c80-468c-907a-b7523fdf2959,17,447,963,219.22,2,2025-01-16 22:26:47,3,20250116
b50b2103-dfe0-4855-b226-abdba45a9502,66,67,771,377.32,2,2025-01-13 20:36:55,2,20250113
93a40a33-0020-4599-8046-8f825b212604,23,115,849,286.9,5,2025-01-10 09:43:30,3,20250110
cdaeccaa-53c5-4a53-abd6-772ad447ea2f,81,887,943,667.52,4,2025-01-12 18:32:06,7,20250112
4d61e281-2e36-4d77-a738-578b90fef79e,76,743,615,186.75,1,2025-01-03 19:32:01,5,20250103
cc096c8f-ae07-4252-8369-ede9c96541b3,34,143,213,178.2,5,2025-01-18 17:46:03,4,20250118
929e0316-58ce-4f37-8e75-0045ea23df6b,57,464,797,300.6,3,2025-01-08 15:46:11,7,20250108
e8c9874f-f77b-4fd9-8282-69a0419cc894,24,466,617,452.73,3,2025-01-10 14:53:08,5,20250110
c61b1521-ca3b-4bc4-8a6b-24e63e4c47e5,30,440,184,620.4,4,2025-01-09 11:24:31,5,20250109
ccd7fddb-f826-4082-9d7d-da2f80fa33f2,41,162,150,288.6,2,2025-01-06 11:06:51,4,20250106
a73f8764-a113-4e3c-a105-73ada92b923e,51,927,193,420.5,5,2025-01-11 09:49:06,1,20250111
0dbbc5d9-767f-405e-8702-058f5452e547,57,597,99,300.6,3,2025-01-25 22:11:36,7,20250125
cc2d99f3-a1d5-459d-887d-1733570de2a3,44,240,5,480.6,4,2025-01-03 20:42:25,4,20250103
b69f3d4e-693d-4a9f-b11f-5a98aa4d91b6,38,900,900,443.94,3,2025-01-18 15:11:49,2,20250118
68b0ce2c-ec9f-4e68-b98f-8e4ef87a67f2,55,543,973,15.8,1,2025-01-04 12:12:37,2,20250104
4b23c035-8598-4a98-91ef-1b85bedc85fe,42,236,416,902.6,5,2025-01-24 14:52:29,8,20250124
d7e03ffb-6ae7-447b-bcd0-37b1ab86edee,62,340,525,151.1,1,2025-01-13 20:19:58,1,20250113
fa04fff5-a35d-447c-9b40-f71632809e51,18,965,465,79.6,1,2025-01-03 12:58:57,8,20250103
9ba2b9cc-f970-4649-a47a-dc2ab71a36ee,16,935,551,74.91,1,2025-01-05 12:47:36,6,20250105
7570d9c3-6824-41d7-a85a-60ca5a3c09be,47,929,794,110.6,1,2025-01-09 15:21:59,4,20250109
628a5951-36bf-419d-96ae-0e0f36329c20,89,793,349,974.55,5,2025-01-14 12:27:37,7,20250114
fdba377c-9ba2-4d53-b5cc-de45c6856228,59,843,665,742.92,4,2025-01-29 21:04:24,5,20250129
80423655-6935-4dfa-b282-4248d5ca905d,80,815,965,54.71,1,2025-01-28 14:22:39,8,20250128
209bfdd2-9bae-4071-8132-d1b227296b22,53,753,416,351.36,4,2025-01-31 18:24:52,3,20250131
ad7e2d09-0dc2-4d0b-968f-64161c89c39b,26,297,314,70.89,3,2025-01-02 20:11:08,8,20250102
f6f02569-e213-4db3-aab6-6c315e82067e,45,836,868,50.4,1,2025-01-19 20:36:50,1,20250119
88e58f53-91b1-47f1-a45a-2757d3de1ddf,1,632,202,32.52,3,2025-01-10 12:28:42,2,20250110
01ac6261-f35f-4b9d-afe8-9c61239a0327,38,900,873,147.98,1,2025-01-29 19:16:09,2,20250129
e1fea7e3-118b-4d34-9bde-dadfaf44b267,16,656,481,299.64,4,2025-01-14 11:27:12,6,20250114
efb8726c-a37c-4b73-b0a8-9c9246675ac3,35,336,149,244.38,2,2025-01-25 13:45:57,1,20250125
bc4d84bd-a520-48e9-ae7b-798ca2753d65,39,54,830,30.9,1,2025-01-04 22:11:43,3,20250104
fb4bba07-2a47-40dd-8087-6c39a97369a2,62,463,95,755.5,5,2025-01-23 21:37:53,1,20250123
af80f3f3-a3d6-49a9-a363-6dafa018f6bf,88,14,264,276.62,2,2025-01-22 20:55:51,4,20250122
3a9d3055-f470-492e-a371-2b0dbe7ebc56,42,61,678,180.52,1,2025-01-15 12:06:29,8,20250115
a4c5f525-b60f-43e9-8246-0c331f2a6914,70,251,335,336.65,5,2025-01-06 18:59:23,8,20250106
c586dfcd-d55b-4871-b1b4-992e20814211,31,159,104,361.32,4,2025-01-01 17:47:13,5,20250101
ce5d4bec-b879-4bed-97aa-8565f357295b,95,69,989,134.04,1,2025-01-01 13:20:13,1,20250101
cebf5980-76b2-49fd-8575-89b496d55a0e,94,343,231,221.46,3,2025-01-07 14:41:27,8,20250107
a4c10f67-b09f-43be-a767-c96db2f83bc3,78,59,236,235.32,4,2025-01-03 20:28:04,3,20250103
126cec8e-6709-45e7-a8d8-b4c78f9922c5,45,404,644,201.6,4,2025-01-30 21:12:48,1,20250130
b9419878-f05b-4352-967c-886d1c96e60f,34,512,960,71.28,2,2025-01-03 20:22:55,4,20250103
db65e58a-772d-498c-a9f9-bd797f56b615,22,279,111,399.45,3,2025-01-21 19:32:57,4,20250121
dcf5cbea-dcdd-4af0-98f1-bc5d0b77545a,74,189,34,122.56,2,2025-01-16 21:26:34,6,20250116
f4289557-beab-44de-b2f9-73e81a7dc252,83,673,350,339.06,3,2025-01-13 17:08:36,8,20250113
96160373-1b2e-410d-a66e-fab9fabe45d2,23,517,472,172.14,3,2025-01-25 17:44:02,3,20250125
26ffb24f-1274-43da-8755-d380524f4206,74,853,775,61.28,1,2025-01-04 19:35:26,6,20250104
fb2b5ed5-8ddd-48b0-afad-c73be08b006d,11,514,379,389.54,2,2025-01-19 19:41:32,2,20250119
94436453-06ea-470b-9aa4-59afd348cf06,26,19,330,70.89,3,2025-01-31 13:38:38,8,20250131
76fee5bf-8f15-42ff-abdf-caf83eb98543,13,747,943,285.36,2,2025-01-08 20:26:21,4,20250108
cd6d76ca-f8aa-4b9e-b1d7-ef3832f29152,29,492,709,777.52,4,2025-01-17 15:07:50,5,20250117
8c0ec624-2318-42d1-bd5e-9ce8b5c5b98d,56,21,846,742.84,4,2025-01-10 22:24:05,2,20250110
ecdc5aaf-3a21-40ea-9627-3881c9a811a7,29,546,496,194.38,1,2025-01-01 14:17:15,5,20250101
94bd3971-35b5-4fe7-a73d-b50ea7317acc,31,516,81,361.32,4,2025-01-25 19:50:44,5,20250125
c7f0ccf8-7bbe-4d13-b303-3652f4329723,62,191,621,604.4,4,2025-01-05 16:44:16,1,20250105
bc72a026-fac6-4487-a7f4-a54f80a166de,10,298,465,162.57,1,2025-01-25 22:23:15,5,20250125
977d48e7-9cb3-4782-9b36-64b93675bfef,77,490,679,28.38,1,2025-01-26 17:52:49,5,20250126
11984082-83a8-4de1-859a-90a7107e5ebb,58,142,437,189.65,5,2025-01-22 15:39:49,1,20250122
ba185e76-3273-47d2-847a-afa8524ede07,35,206,441,610.95,5,2025-01-15 11:54:03,1,20250115
b2706f65-a75e-4dc2-a993-14247dfcfe3b,79,91,911,557.44,4,2025-01-06 18:12:04,4,20250106
e2ec8d7a-acb7-4b3e-9cf3-43b7bdcc39cb,81,658,762,500.64,3,2025-01-15 17:59:56,7,20250115
efbec61c-0698-448c-9987-13dc00db09a1,34,941,15,106.92,3,2025-01-23 17:24:44,4,20250123
dc04ce57-a88d-4fd7-b176-a319bcb2c021,78,202,353,176.49,3,2025-01-29 21:56:07,3,20250129
5703a78a-f070-4ccd-a6a0-03c5adf91227,42,953,267,180.52,1,2025-01-08 10:28:21,8,20250108
2933776a-7d13-40ea-a355-667953783df7,15,544,555,119.84,2,2025-01-13 22:06:27,7,20250113
a08c9279-baa2-4ef0-9a68-02130d09cfb5,35,160,618,244.38,2,2025-01-28 20:57:59,1,20250128
79758bfa-1e54-42ad-afc8-b9e21006e163,49,718,289,72.87,3,2025-01-28 16:08:54,4,20250128
1568f175-af07-4aee-9aa5-6137de80970d,76,983,596,186.75,1,2025-01-12 16:26:52,5,20250112
7b2931d6-c1c2-4ebe-be7e-fb50b561ef60,46,874,632,105.74,1,2025-01-10 10:16:08,2,20250110
781cf54f-ae15-46c3-9f9e-58c1b32b56a9,87,926,224,180.39,1,2025-01-12 15:12:26,6,20250112
b40dc1b0-e59d-4850-9c57-e772e7ec9753,21,612,191,234.6,5,2025-01-17 14:41:20,2,20250117
7fad53ce-b89c-42fd-9e6a-191b73a0c00a,80,815,498,218.84,4,2025-01-07 10:13:09,8,20250107
dbf1b289-0d4b-4718-8919-339b594b16b6,40,291,549,172.23,3,2025-01-17 12:57:52,3,20250117
a0eed196-86ed-4056-b002-c65968c2d103,80,815,893,54.71,1,2025-01-23 19:42:23,8,20250123
85bc127d-310a-40eb-a9b4-80dd50b944bc,60,829,525,282.26,2,2025-01-20 16:56:49,7,20250120
2e688188-bbde-44d2-9a01-f4622664aebd,91,329,343,81.58,2,2025-01-12 17:59:25,1,20250112
81df3f2a-1efe-44e8-afc5-2aca86fa8582,30,782,201,620.4,4,2025-01-23 19:44:17,5,20250123
81548233-16a5-4c0b-ad35-f9c683597a8f,64,360,473,192.38,1,2025-01-14 15:11:32,1,20250114
4fcccca3-59b6-4d5b-86b9-c0c3e06e00d5,48,801,612,159.39,3,2025-01-26 10:51:27,8,20250126
7c4e0d7e-7d7f-42bb-aec9-d8b6b0e29a16,78,281,827,176.49,3,2025-01-25 14:22:12,3,20250125
01a979b0-c041-4403-aec5-07064395814d,67,494,798,630.75,5,2025-01-02 15:42:36,1,20250102
6e64c984-e8ff-4ed1-a768-95018ce78a49,69,446,801,115.04,2,2025-01-22 11:38:16,4,20250122
c97b4f96-9edf-43d3-b1e4-f60c0a1a96e0,94,985,534,147.64,2,2025-01-26 09:38:36,8,20250126
3ba70cec-1344-488c-b7a2-abf16e6cb246,36,154,595,744.96,4,2025-01-11 14:44:40,2,20250111
67e436d6-8fdb-427f-9e4e-875315aaaa6e,79,355,88,278.72,2,2025-01-07 20:53:49,4,20250107
eff02fda-d4b5-4089-8513-7581ccde57d7,34,366,365,35.64,1,2025-01-10 18:45:07,4,20250110
fc417fa3-1e46-4eae-8334-eb7fdf378682,5,894,474,459.48,4,2025-01-09 13:46:55,1,20250109
f0bfdeea-ceec-493f-a1ec-3d23a8f509a0,19,803,268,678.0,4,2025-01-27 15:09:19,6,20250127
c139a477-0a9e-4a1b-bcbf-74901bde4c44,48,400,652,212.52,4,2025-01-02 13:01:49,8,20250102
ec56b467-2598-4b00-bb53-9e3446af9b8c,3,249,258,361.65,3,2025-01-23 16:59:50,2,20250123
15aedf83-947b-401e-840e-c1279e910b17,30,167,809,620.4,4,2025-01-30 16:27:24,5,20250130
6bbb3291-7eee-4e1f-b3ed-28f228e5fd46,74,851,329,245.12,4,2025-01-31 19:56:28,6,20250131
5486c41b-e6cb-4aea-b0b2-05cbced2af16,75,58,721,498.64,4,2025-01-03 19:41:00,5,20250103
8a039861-94a2-4930-82cd-70e831c0b823,13,786,500,142.68,1,2025-01-21 14:49:52,4,20250121
9bdaec66-886f-4eb5-99d5-ee1753aa0fbb,36,430,372,186.24,1,2025-01-06 22:51:14,2,20250106
afde81f9-ab91-4dd0-baf9-c3f4aded99fb,92,676,512,57.75,1,2025-01-24 09:17:07,4,20250124
d5b3fa02-9336-4b26-9310-b1ac4b5c80a1,20,266,602,162.17,1,2025-01-02 17:09:36,1,20250102
d1cf20e0-6fd8-411c-ac49-2691abaf63d4,97,881,634,275.64,2,2025-01-05 22:20:05,7,20250105
8e9999b3-2c03-461c-88d1-39da6731559c,89,424,66,194.91,1,2025-01-01 09:11:37,7,20250101
3f849db8-bc56-412d-bf0c-200f60fe23dd,57,597,181,400.8,4,2025-01-26 20:05:19,7,20250126
413b0365-4ce8-4e07-8c5c-03d72b16dd41,45,404,130,151.2,3,2025-01-20 18:03:45,1,20250120
285e8c8d-5f0b-4e19-b693-81d90a1f3b6f,89,761,259,194.91,1,2025-01-08 16:32:12,7,20250108
6062d739-e731-4970-9f94-7c3df520b38d,90,533,386,586.11,3,2025-01-20 16:22:30,3,20250120
02410131-076f-4516-8b2b-f2b01df462e2,18,974,238,318.4,4,2025-01-30 17:18:18,8,20250130
2bb93b06-1ee7-4b6d-aebc-036fbad2c723,100,871,914,736.65,5,2025-01-07 12:52:15,6,20250107
2ba96cd9-0a15-4e25-a01c-4adad33bff0f,44,240,941,600.75,5,2025-01-10 20:55:26,4,20250110
30fd82d9-7e3d-4d61-9790-fb41644b63b4,72,128,573,110.29,1,2025-01-02 12:45:18,2,20250102
02a37cda-40b6-4790-aa39-21aef3b4ad3f,6,88,814,372.56,4,2025-01-05 13:05:13,4,20250105
7f33600c-24da-4aab-830d-69cf09cfbd06,33,879,824,524.61,3,2025-01-02 15:42:49,2,20250102
5e4a5182-03f2-40a3-b6f3-cbf049237727,82,944,896,311.18,2,2025-01-19 09:12:23,6,20250119
308de199-411c-46aa-a10e-c7c9ea625659,62,463,292,302.2,2,2025-01-10 10:31:43,1,20250110
6a27a2c1-122f-4eca-af6f-f26640d299dd,97,881,981,137.82,1,2025-01-23 19:41:14,7,20250123
81c687c5-0b01-42d9-96ec-9739c5ddbcc9,59,123,737,928.65,5,2025-01-25 20:53:58,5,20250125
6d6ddc1a-9036-42cc-9bf6-00732bc9e9e8,81,770,95,333.76,2,2025-01-27 11:53:06,7,20250127
cdeaa5ac-6d30-42f2-af12-97efbe5251cc,56,802,583,371.42,2,2025-01-26 15:42:01,2,20250126
cc2eceb4-b883-4943-8754-839fb8e7669f,49,718,117,121.45,5,2025-01-06 12:04:33,4,20250106
25c103b7-01cb-4105-896f-2039bf0ddd96,4,657,158,48.41,1,2025-01-22 10:42:51,2,20250122
1fb5ee05-b57b-4d8e-899e-fe894ee00c8b,70,774,909,134.66,2,2025-01-30 22:15:58,8,20250130
6995649f-50e4-4ac1-8926-8e535da3458d,1,701,817,21.68,2,2025-01-13 18:43:30,2,20250113
5c715b71-7e67-422c-ad7b-375247d8bc83,58,496,246,113.79,3,2025-01-27 19:50:22,1,20250127
3e12fe67-6903-4145-a486-71e85b995e9f,35,700,926,122.19,1,2025-01-26 14:27:19,1,20250126
a2069a03-200a-4198-9c95-3d99bb30d312,25,426,932,228.66,3,2025-01-03 18:41:43,7,20250103
c71b6a10-a957-4ffb-b9dc-5491a68e4347,67,595,607,252.3,2,2025-01-25 16:44:11,1,20250125
ca958062-73ff-4849-a630-261d14d6dc22,40,32,238,114.82,2,2025-01-19 20:25:10,3,20250119
cb9a89dd-6e98-4820-a016-a725522ae790,19,86,73,339.0,2,2025-01-17 20:16:39,6,20250117
37205c03-62d4-4cfc-8b99-bbf1838e04f4,10,519,11,487.71,3,2025-01-16 19:22:39,5,20250116
1718e230-a240-413e-9e35-428dc2899289,4,950,638,96.82,2,2025-01-20 09:38:41,2,20250120
4aa82a23-9f99-4677-9849-e4f564fecbeb,18,886,631,318.4,4,2025-01-22 14:49:30,8,20250122
552f52ee-2f63-4077-b6f6-525ce239897f,74,853,26,61.28,1,2025-01-08 18:21:15,6,20250108
1e8e626a-39b2-46e1-bcc6-12caa7fef6ff,29,205,942,388.76,2,2025-01-13 22:45:30,5,20250113
4f6402be-1658-4c38-829e-dc440db99221,41,769,971,288.6,2,2025-01-17 11:28:24,4,20250117
826d6f23-1e57-4387-af6f-0eb73b74e433,7,252,591,424.29,3,2025-01-25 13:34:42,3,20250125
4ebb936e-6bbc-4aa5-afbe-7446d9c8f5fd,74,189,986,122.56,2,2025-01-13 15:33:39,6,20250113
2c6dedcb-9b4c-4136-a4ab-e80becd9dabf,93,417,28,345.12,2,2025-01-18 14:35:22,1,20250118
78fc5a7e-8725-4321-93fe-fae78b2a55cd,15,628,311,179.76,3,2025-01-03 09:43:59,7,20250103
dd481056-2a38-4089-b640-c8409b9fb9a4,40,554,145,287.05,5,2025-01-25 13:35:54,3,20250125
91b01787-8515-43ce-a61a-bf4a8af15fd1,47,20,877,553.0,5,2025-01-01 16:17:03,4,20250101
311e0cd6-cc8c-4c80-8fec-47a2f364a66b,18,165,740,79.6,1,2025-01-15 09:12:43,8,20250115
c9107f48-3266-40e0-8387-2feb73c37b6d,79,48,353,278.72,2,2025-01-21 16:29:21,4,20250121
c6bd0bde-2820-43df-93bf-d3670fec3e56,81,779,247,834.4,5,2025-01-25 13:47:57,7,20250125
d582a5dc-d285-428b-8d92-efeda818bb2e,23,47,109,172.14,3,2025-01-19 10:01:13,3,20250119
6c0788a2-9eb6-46e6-90e6-c21d9a4f1555,63,208,781,517.7,5,2025-01-24 09:14:40,8,20250124
436220e9-b074-4dd0-b5d6-fc2634c32d74,97,592,177,551.28,4,2025-01-03 09:09:58,7,20250103
