product_id,product_name,category_id,price,stock_num,price_strength,dt
38,商品038,2,147.98,1233,5星,20250107
39,商品039,3,30.9,7887,5星,20250107
40,商品040,3,57.41,7032,2星,20250107
41,商品041,4,144.3,6637,3星,20250107
42,商品042,8,180.52,7497,1星,20250107
43,商品043,4,49.58,5639,1星,20250107
44,商品044,4,120.15,217,1星,20250107
45,商品045,1,50.4,614,3星,20250107
46,商品046,2,105.74,4662,4星,20250107
47,商品047,4,110.6,9455,5星,20250107
48,商品048,8,53.13,7849,4星,20250107
49,商品049,4,24.29,7162,3星,20250107
50,商品050,7,85.74,987,1星,20250107
51,商品051,1,84.1,5659,1星,20250107
52,商品052,4,43.16,8886,4星,20250107
53,商品053,3,87.84,4663,4星,20250107
54,商品054,4,175.64,1335,4星,20250107
55,商品055,2,15.8,8956,1星,20250107
56,商品056,2,185.71,3972,2星,20250107
57,商品057,7,100.2,3602,4星,20250107
58,商品058,1,37.93,135,4星,20250107
59,商品059,5,185.73,7554,3星,20250107
60,商品060,7,141.13,9205,4星,20250107
61,商品061,3,42.83,3666,1星,20250107
62,商品062,1,151.1,1036,1星,20250107
63,商品063,8,103.54,8801,2星,20250107
64,商品064,1,192.38,1412,2星,20250107
65,商品065,2,121.43,3953,4星,20250107
66,商品066,2,188.66,9433,2星,20250107
67,商品067,1,126.15,6968,5星,20250107
68,商品068,6,187.32,3446,3星,20250107
69,商品069,4,57.52,2244,3星,20250107
70,商品070,8,67.33,1288,1星,20250107
71,商品071,8,126.49,9324,1星,20250107
72,商品072,2,110.29,8388,3星,20250107
73,商品073,3,187.04,1227,2星,20250107
74,商品074,6,61.28,7279,5星,20250107
75,商品075,5,124.66,8766,1星,20250107
76,商品076,5,186.75,1797,2星,20250107
77,商品077,5,28.38,1853,5星,20250107
78,商品078,3,58.83,3550,3星,20250107
79,商品079,4,139.36,4425,5星,20250107
80,商品080,8,54.71,932,1星,20250107
81,商品081,7,166.88,822,1星,20250107
82,商品082,6,155.59,4391,2星,20250107
83,商品083,8,113.02,7107,5星,20250107
84,商品084,1,27.69,2542,5星,20250107
85,商品085,1,167.9,9643,5星,20250107
86,商品086,3,89.37,785,3星,20250107
87,商品087,6,180.39,753,3星,20250107
88,商品088,4,138.31,1784,3星,20250107
89,商品089,7,194.91,2632,2星,20250107
90,商品090,3,195.37,3000,4星,20250107
91,商品091,1,40.79,5542,4星,20250107
92,商品092,4,57.75,1871,4星,20250107
93,商品093,1,172.56,3744,2星,20250107
94,商品094,8,73.82,3828,2星,20250107
95,商品095,1,134.04,6628,3星,20250107
96,商品096,5,173.67,4673,3星,20250107
97,商品097,7,137.82,8885,3星,20250107
98,商品098,1,28.37,4379,2星,20250107
99,商品099,5,13.41,9874,4星,20250107
100,商品100,6,147.33,5239,4星,20250107
1,商品001,2,10.84,4606,2星,20250108
2,商品002,4,33.06,1779,5星,20250108
3,商品003,2,120.55,620,1星,20250108
4,商品004,2,48.41,8379,5星,20250108
5,商品005,1,114.87,9028,4星,20250108
6,商品006,4,93.14,4657,1星,20250108
7,商品007,3,141.43,5674,3星,20250108
8,商品008,3,47.76,5614,1星,20250108
9,商品009,2,79.7,5981,3星,20250108
10,商品010,5,162.57,7627,5星,20250108
11,商品011,2,194.77,6301,1星,20250108
12,商品012,5,166.89,6025,5星,20250108
13,商品013,4,142.68,850,2星,20250108
14,商品014,5,197.12,3914,1星,20250108
15,商品015,7,59.92,6077,2星,20250108
16,商品016,6,74.91,4474,1星,20250108
17,商品017,3,109.61,4110,2星,20250108
18,商品018,8,79.6,9225,2星,20250108
19,商品019,6,169.5,1016,2星,20250108
20,商品020,1,162.17,6672,3星,20250108
21,商品021,2,46.92,9392,3星,20250108
22,商品022,4,133.15,6582,4星,20250108
23,商品023,3,57.38,4140,5星,20250108
24,商品024,5,150.91,7119,5星,20250108
25,商品025,7,76.22,2366,5星,20250108
26,商品026,8,23.63,871,1星,20250108
27,商品027,3,127.71,7016,5星,20250108
28,商品028,2,80.63,9863,4星,20250108
29,商品029,5,194.38,288,1星,20250108
30,商品030,5,155.1,5673,1星,20250108
31,商品031,5,90.33,7533,1星,20250108
32,商品032,5,194.54,3027,5星,20250108
33,商品033,2,174.87,4989,5星,20250108
34,商品034,4,35.64,2746,5星,20250108
35,商品035,1,122.19,8105,1星,20250108
36,商品036,2,186.24,5138,2星,20250108
37,商品037,1,52.72,9395,1星,20250108
38,商品038,2,147.98,1233,5星,20250108
39,商品039,3,30.9,7887,5星,20250108
40,商品040,3,57.41,7032,2星,20250108
41,商品041,4,144.3,6637,3星,20250108
42,商品042,8,180.52,7497,1星,20250108
43,商品043,4,49.58,5639,1星,20250108
44,商品044,4,120.15,217,1星,20250108
45,商品045,1,50.4,614,3星,20250108
46,商品046,2,105.74,4662,4星,20250108
47,商品047,4,110.6,9455,5星,20250108
48,商品048,8,53.13,7849,4星,20250108
49,商品049,4,24.29,7162,3星,20250108
50,商品050,7,85.74,987,1星,20250108
51,商品051,1,84.1,5659,1星,20250108
52,商品052,4,43.16,8886,4星,20250108
53,商品053,3,87.84,4663,4星,20250108
54,商品054,4,175.64,1335,4星,20250108
55,商品055,2,15.8,8956,1星,20250108
56,商品056,2,185.71,3972,2星,20250108
57,商品057,7,100.2,3602,4星,20250108
58,商品058,1,37.93,135,4星,20250108
59,商品059,5,185.73,7554,3星,20250108
60,商品060,7,141.13,9205,4星,20250108
61,商品061,3,42.83,3666,1星,20250108
62,商品062,1,151.1,1036,1星,20250108
63,商品063,8,103.54,8801,2星,20250108
64,商品064,1,192.38,1412,2星,20250108
65,商品065,2,121.43,3953,4星,20250108
66,商品066,2,188.66,9433,2星,20250108
67,商品067,1,126.15,6968,5星,20250108
68,商品068,6,187.32,3446,3星,20250108
69,商品069,4,57.52,2244,3星,20250108
70,商品070,8,67.33,1288,1星,20250108
71,商品071,8,126.49,9324,1星,20250108
72,商品072,2,110.29,8388,3星,20250108
73,商品073,3,187.04,1227,2星,20250108
74,商品074,6,61.28,7279,5星,20250108
75,商品075,5,124.66,8766,1星,20250108
76,商品076,5,186.75,1797,2星,20250108
77,商品077,5,28.38,1853,5星,20250108
78,商品078,3,58.83,3550,3星,20250108
79,商品079,4,139.36,4425,5星,20250108
80,商品080,8,54.71,932,1星,20250108
81,商品081,7,166.88,822,1星,20250108
82,商品082,6,155.59,4391,2星,20250108
83,商品083,8,113.02,7107,5星,20250108
84,商品084,1,27.69,2542,5星,20250108
85,商品085,1,167.9,9643,5星,20250108
86,商品086,3,89.37,785,3星,20250108
87,商品087,6,180.39,753,3星,20250108
88,商品088,4,138.31,1784,3星,20250108
89,商品089,7,194.91,2632,2星,20250108
90,商品090,3,195.37,3000,4星,20250108
91,商品091,1,40.79,5542,4星,20250108
92,商品092,4,57.75,1871,4星,20250108
93,商品093,1,172.56,3744,2星,20250108
94,商品094,8,73.82,3828,2星,20250108
95,商品095,1,134.04,6628,3星,20250108
96,商品096,5,173.67,4673,3星,20250108
97,商品097,7,137.82,8885,3星,20250108
98,商品098,1,28.37,4379,2星,20250108
99,商品099,5,13.41,9874,4星,20250108
100,商品100,6,147.33,5239,4星,20250108
1,商品001,2,10.84,4606,2星,20250109
2,商品002,4,33.06,1779,5星,20250109
3,商品003,2,120.55,620,1星,20250109
4,商品004,2,48.41,8379,5星,20250109
5,商品005,1,114.87,9028,4星,20250109
6,商品006,4,93.14,4657,1星,20250109
7,商品007,3,141.43,5674,3星,20250109
8,商品008,3,47.76,5614,1星,20250109
9,商品009,2,79.7,5981,3星,20250109
10,商品010,5,162.57,7627,5星,20250109
11,商品011,2,194.77,6301,1星,20250109
12,商品012,5,166.89,6025,5星,20250109
13,商品013,4,142.68,850,2星,20250109
14,商品014,5,197.12,3914,1星,20250109
15,商品015,7,59.92,6077,2星,20250109
16,商品016,6,74.91,4474,1星,20250109
17,商品017,3,109.61,4110,2星,20250109
18,商品018,8,79.6,9225,2星,20250109
19,商品019,6,169.5,1016,2星,20250109
20,商品020,1,162.17,6672,3星,20250109
21,商品021,2,46.92,9392,3星,20250109
22,商品022,4,133.15,6582,4星,20250109
23,商品023,3,57.38,4140,5星,20250109
24,商品024,5,150.91,7119,5星,20250109
25,商品025,7,76.22,2366,5星,20250109
26,商品026,8,23.63,871,1星,20250109
27,商品027,3,127.71,7016,5星,20250109
28,商品028,2,80.63,9863,4星,20250109
29,商品029,5,194.38,288,1星,20250109
30,商品030,5,155.1,5673,1星,20250109
31,商品031,5,90.33,7533,1星,20250109
32,商品032,5,194.54,3027,5星,20250109
33,商品033,2,174.87,4989,5星,20250109
34,商品034,4,35.64,2746,5星,20250109
35,商品035,1,122.19,8105,1星,20250109
36,商品036,2,186.24,5138,2星,20250109
37,商品037,1,52.72,9395,1星,20250109
38,商品038,2,147.98,1233,5星,20250109
39,商品039,3,30.9,7887,5星,20250109
40,商品040,3,57.41,7032,2星,20250109
41,商品041,4,144.3,6637,3星,20250109
42,商品042,8,180.52,7497,1星,20250109
43,商品043,4,49.58,5639,1星,20250109
44,商品044,4,120.15,217,1星,20250109
45,商品045,1,50.4,614,3星,20250109
46,商品046,2,105.74,4662,4星,20250109
47,商品047,4,110.6,9455,5星,20250109
48,商品048,8,53.13,7849,4星,20250109
49,商品049,4,24.29,7162,3星,20250109
50,商品050,7,85.74,987,1星,20250109
51,商品051,1,84.1,5659,1星,20250109
52,商品052,4,43.16,8886,4星,20250109
53,商品053,3,87.84,4663,4星,20250109
54,商品054,4,175.64,1335,4星,20250109
55,商品055,2,15.8,8956,1星,20250109
56,商品056,2,185.71,3972,2星,20250109
57,商品057,7,100.2,3602,4星,20250109
58,商品058,1,37.93,135,4星,20250109
59,商品059,5,185.73,7554,3星,20250109
60,商品060,7,141.13,9205,4星,20250109
61,商品061,3,42.83,3666,1星,20250109
62,商品062,1,151.1,1036,1星,20250109
63,商品063,8,103.54,8801,2星,20250109
64,商品064,1,192.38,1412,2星,20250109
65,商品065,2,121.43,3953,4星,20250109
66,商品066,2,188.66,9433,2星,20250109
67,商品067,1,126.15,6968,5星,20250109
68,商品068,6,187.32,3446,3星,20250109
69,商品069,4,57.52,2244,3星,20250109
70,商品070,8,67.33,1288,1星,20250109
71,商品071,8,126.49,9324,1星,20250109
72,商品072,2,110.29,8388,3星,20250109
73,商品073,3,187.04,1227,2星,20250109
74,商品074,6,61.28,7279,5星,20250109
75,商品075,5,124.66,8766,1星,20250109
76,商品076,5,186.75,1797,2星,20250109
77,商品077,5,28.38,1853,5星,20250109
78,商品078,3,58.83,3550,3星,20250109
79,商品079,4,139.36,4425,5星,20250109
80,商品080,8,54.71,932,1星,20250109
81,商品081,7,166.88,822,1星,20250109
82,商品082,6,155.59,4391,2星,20250109
83,商品083,8,113.02,7107,5星,20250109
84,商品084,1,27.69,2542,5星,20250109
85,商品085,1,167.9,9643,5星,20250109
86,商品086,3,89.37,785,3星,20250109
87,商品087,6,180.39,753,3星,20250109
88,商品088,4,138.31,1784,3星,20250109
89,商品089,7,194.91,2632,2星,20250109
90,商品090,3,195.37,3000,4星,20250109
91,商品091,1,40.79,5542,4星,20250109
92,商品092,4,57.75,1871,4星,20250109
93,商品093,1,172.56,3744,2星,20250109
94,商品094,8,73.82,3828,2星,20250109
95,商品095,1,134.04,6628,3星,20250109
96,商品096,5,173.67,4673,3星,20250109
97,商品097,7,137.82,8885,3星,20250109
98,商品098,1,28.37,4379,2星,20250109
99,商品099,5,13.41,9874,4星,20250109
100,商品100,6,147.33,5239,4星,20250109
1,商品001,2,10.84,4630,2星,20250110
2,商品002,4,33.06,1779,5星,20250110
3,商品003,2,120.55,620,1星,20250110
4,商品004,2,48.41,8379,5星,20250110
5,商品005,1,114.87,9028,4星,20250110
6,商品006,4,93.14,4657,1星,20250110
7,商品007,3,141.43,5674,3星,20250110
8,商品008,3,47.76,5634,1星,20250110
9,商品009,2,79.7,5981,3星,20250110
10,商品010,5,162.57,7668,5星,20250110
11,商品011,2,194.77,6301,1星,20250110
12,商品012,5,166.89,6025,5星,20250110
13,商品013,4,142.68,850,2星,20250110
14,商品014,5,197.12,3914,1星,20250110
15,商品015,7,59.92,6077,2星,20250110
16,商品016,6,74.91,4474,1星,20250110
17,商品017,3,109.61,4110,2星,20250110
18,商品018,8,79.6,9225,2星,20250110
19,商品019,6,169.5,1016,2星,20250110
20,商品020,1,162.17,6672,3星,20250110
21,商品021,2,46.92,9392,3星,20250110
22,商品022,4,133.15,6582,4星,20250110
23,商品023,3,57.38,4131,5星,20250110
24,商品024,5,150.91,7119,5星,20250110
25,商品025,7,76.22,2364,5星,20250110
26,商品026,8,23.63,871,1星,20250110
27,商品027,3,127.71,7016,5星,20250110
28,商品028,2,80.63,9863,4星,20250110
29,商品029,5,194.38,288,1星,20250110
30,商品030,5,155.1,5699,1星,20250110
31,商品031,5,90.33,7550,1星,20250110
32,商品032,5,194.54,3027,5星,20250110
33,商品033,2,174.87,4989,5星,20250110
34,商品034,4,35.64,2733,5星,20250110
35,商品035,1,122.19,8113,1星,20250110
36,商品036,2,186.24,5138,2星,20250110
37,商品037,1,52.72,9409,1星,20250110
38,商品038,2,147.98,1233,5星,20250110
39,商品039,3,30.9,7887,5星,20250110
40,商品040,3,57.41,7059,2星,20250110
41,商品041,4,144.3,6642,3星,20250110
42,商品042,8,180.52,7497,1星,20250110
43,商品043,4,49.58,5639,1星,20250110
44,商品044,4,120.15,217,1星,20250110
45,商品045,1,50.4,614,3星,20250110
46,商品046,2,105.74,4662,4星,20250110
47,商品047,4,110.6,9455,5星,20250110
48,商品048,8,53.13,7849,4星,20250110
49,商品049,4,24.29,7162,3星,20250110
50,商品050,7,85.74,949,1星,20250110
51,商品051,1,84.1,5659,1星,20250110
52,商品052,4,43.16,8886,4星,20250110
53,商品053,3,87.84,4663,4星,20250110
54,商品054,4,175.64,1335,4星,20250110
55,商品055,2,15.8,8995,1星,20250110
56,商品056,2,185.71,3972,2星,20250110
57,商品057,7,100.2,3566,4星,20250110
58,商品058,1,37.93,135,4星,20250110
59,商品059,5,185.73,7587,3星,20250110
60,商品060,7,141.13,9238,4星,20250110
61,商品061,3,42.83,3714,1星,20250110
62,商品062,1,151.1,1036,1星,20250110
63,商品063,8,103.54,8801,2星,20250110
64,商品064,1,192.38,1412,2星,20250110
65,商品065,2,121.43,3953,4星,20250110
66,商品066,2,188.66,9433,2星,20250110
67,商品067,1,126.15,6968,5星,20250110
68,商品068,6,187.32,3446,3星,20250110
69,商品069,4,57.52,2244,3星,20250110
70,商品070,8,67.33,1288,1星,20250110
71,商品071,8,126.49,9344,1星,20250110
72,商品072,2,110.29,8388,3星,20250110
73,商品073,3,187.04,1269,2星,20250110
74,商品074,6,61.28,7279,5星,20250110
75,商品075,5,124.66,8766,1星,20250110
76,商品076,5,186.75,1797,2星,20250110
77,商品077,5,28.38,1830,5星,20250110
78,商品078,3,58.83,3550,3星,20250110
79,商品079,4,139.36,4425,5星,20250110
80,商品080,8,54.71,932,1星,20250110
81,商品081,7,166.88,822,1星,20250110
82,商品082,6,155.59,4391,2星,20250110
83,商品083,8,113.02,7107,5星,20250110
84,商品084,1,27.69,2542,5星,20250110
85,商品085,1,167.9,9643,5星,20250110
86,商品086,3,89.37,785,3星,20250110
87,商品087,6,180.39,758,3星,20250110
88,商品088,4,138.31,1784,3星,20250110
89,商品089,7,194.91,2632,2星,20250110
90,商品090,3,195.37,3000,4星,20250110
91,商品091,1,40.79,5542,4星,20250110
92,商品092,4,57.75,1871,4星,20250110
93,商品093,1,172.56,3744,2星,20250110
94,商品094,8,73.82,3835,2星,20250110
95,商品095,1,134.04,6628,3星,20250110
96,商品096,5,173.67,4673,3星,20250110
97,商品097,7,137.82,8885,3星,20250110
98,商品098,1,28.37,4358,2星,20250110
99,商品099,5,13.41,9874,4星,20250110
100,商品100,6,147.33,5239,4星,20250110
1,商品001,2,10.84,4606,2星,20250111
2,商品002,4,33.06,1779,5星,20250111
3,商品003,2,120.55,620,1星,20250111
4,商品004,2,48.41,8379,5星,20250111
5,商品005,1,114.87,9028,4星,20250111
6,商品006,4,93.14,4657,1星,20250111
7,商品007,3,141.43,5674,3星,20250111
8,商品008,3,47.76,5614,1星,20250111
9,商品009,2,79.7,5981,3星,20250111
10,商品010,5,162.57,7627,5星,20250111
11,商品011,2,194.77,6301,1星,20250111
12,商品012,5,166.89,6025,5星,20250111
13,商品013,4,142.68,850,2星,20250111
14,商品014,5,197.12,3914,1星,20250111
15,商品015,7,59.92,6077,2星,20250111
16,商品016,6,74.91,4474,1星,20250111
17,商品017,3,109.61,4110,2星,20250111
18,商品018,8,79.6,9225,2星,20250111
19,商品019,6,169.5,1016,2星,20250111
20,商品020,1,162.17,6672,3星,20250111
21,商品021,2,46.92,9392,3星,20250111
22,商品022,4,133.15,6582,4星,20250111
23,商品023,3,57.38,4140,5星,20250111
24,商品024,5,150.91,7119,5星,20250111
25,商品025,7,76.22,2366,5星,20250111
26,商品026,8,23.63,871,1星,20250111
27,商品027,3,127.71,7016,5星,20250111
28,商品028,2,80.63,9863,4星,20250111
29,商品029,5,194.38,288,1星,20250111
30,商品030,5,155.1,5673,1星,20250111
31,商品031,5,90.33,7533,1星,20250111
32,商品032,5,194.54,3027,5星,20250111
33,商品033,2,174.87,4989,5星,20250111
34,商品034,4,35.64,2746,5星,20250111
35,商品035,1,122.19,8105,1星,20250111
36,商品036,2,186.24,5138,2星,20250111
37,商品037,1,52.72,9395,1星,20250111
38,商品038,2,147.98,1233,5星,20250111
39,商品039,3,30.9,7887,5星,20250111
40,商品040,3,57.41,7032,2星,20250111
41,商品041,4,144.3,6637,3星,20250111
42,商品042,8,180.52,7497,1星,20250111
43,商品043,4,49.58,5639,1星,20250111
44,商品044,4,120.15,217,1星,20250111
45,商品045,1,50.4,614,3星,20250111
46,商品046,2,105.74,4662,4星,20250111
47,商品047,4,110.6,9455,5星,20250111
48,商品048,8,53.13,7849,4星,20250111
49,商品049,4,24.29,7162,3星,20250111
50,商品050,7,85.74,987,1星,20250111
51,商品051,1,84.1,5659,1星,20250111
52,商品052,4,43.16,8886,4星,20250111
53,商品053,3,87.84,4663,4星,20250111
54,商品054,4,175.64,1335,4星,20250111
55,商品055,2,15.8,8956,1星,20250111
56,商品056,2,185.71,3972,2星,20250111
57,商品057,7,100.2,3602,4星,20250111
58,商品058,1,37.93,135,4星,20250111
59,商品059,5,185.73,7554,3星,20250111
60,商品060,7,141.13,9205,4星,20250111
61,商品061,3,42.83,3666,1星,20250111
62,商品062,1,151.1,1036,1星,20250111
63,商品063,8,103.54,8801,2星,20250111
64,商品064,1,192.38,1412,2星,20250111
65,商品065,2,121.43,3953,4星,20250111
66,商品066,2,188.66,9433,2星,20250111
67,商品067,1,126.15,6968,5星,20250111
68,商品068,6,187.32,3446,3星,20250111
69,商品069,4,57.52,2244,3星,20250111
70,商品070,8,67.33,1288,1星,20250111
71,商品071,8,126.49,9324,1星,20250111
72,商品072,2,110.29,8388,3星,20250111
73,商品073,3,187.04,1227,2星,20250111
74,商品074,6,61.28,7279,5星,20250111
75,商品075,5,124.66,8766,1星,20250111
76,商品076,5,186.75,1797,2星,20250111
77,商品077,5,28.38,1853,5星,20250111
78,商品078,3,58.83,3550,3星,20250111
79,商品079,4,139.36,4425,5星,20250111
80,商品080,8,54.71,932,1星,20250111
81,商品081,7,166.88,822,1星,20250111
82,商品082,6,155.59,4391,2星,20250111
83,商品083,8,113.02,7107,5星,20250111
84,商品084,1,27.69,2542,5星,20250111
85,商品085,1,167.9,9643,5星,20250111
86,商品086,3,89.37,785,3星,20250111
87,商品087,6,180.39,753,3星,20250111
88,商品088,4,138.31,1784,3星,20250111
89,商品089,7,194.91,2632,2星,20250111
90,商品090,3,195.37,3000,4星,20250111
91,商品091,1,40.79,5542,4星,20250111
92,商品092,4,57.75,1871,4星,20250111
93,商品093,1,172.56,3744,2星,20250111
94,商品094,8,73.82,3828,2星,20250111
95,商品095,1,134.04,6628,3星,20250111
96,商品096,5,173.67,4673,3星,20250111
97,商品097,7,137.82,8885,3星,20250111
98,商品098,1,28.37,4379,2星,20250111
99,商品099,5,13.41,9874,4星,20250111
100,商品100,6,147.33,5239,4星,20250111
1,商品001,2,10.84,4606,2星,20250112
2,商品002,4,33.06,1779,5星,20250112
3,商品003,2,120.55,620,1星,20250112
4,商品004,2,48.41,8379,5星,20250112
5,商品005,1,114.87,9028,4星,20250112
6,商品006,4,93.14,4658,1星,20250112
7,商品007,3,141.43,5674,3星,20250112
8,商品008,3,47.76,5614,1星,20250112
9,商品009,2,79.7,5981,3星,20250112
10,商品010,5,162.57,7627,5星,20250112
11,商品011,2,194.77,6301,1星,20250112
12,商品012,5,166.89,6025,5星,20250112
13,商品013,4,142.68,850,2星,20250112
14,商品014,5,197.12,3914,1星,20250112
15,商品015,7,59.92,6080,2星,20250112
16,商品016,6,74.91,4517,1星,20250112
17,商品017,3,109.61,4110,2星,20250112
18,商品018,8,79.6,9225,2星,20250112
19,商品019,6,169.5,1016,2星,20250112
20,商品020,1,162.17,6634,3星,20250112
21,商品021,2,46.92,9392,3星,20250112
22,商品022,4,133.15,6582,4星,20250112
23,商品023,3,57.38,4140,5星,20250112
24,商品024,5,150.91,7119,5星,20250112
25,商品025,7,76.22,2366,5星,20250112
26,商品026,8,23.63,871,1星,20250112
27,商品027,3,127.71,7016,5星,20250112
28,商品028,2,80.63,9863,4星,20250112
29,商品029,5,194.38,278,1星,20250112
30,商品030,5,155.1,5673,1星,20250112
31,商品031,5,90.33,7533,1星,20250112
32,商品032,5,194.54,3027,5星,20250112
33,商品033,2,174.87,4989,5星,20250112
34,商品034,4,35.64,2746,5星,20250112
35,商品035,1,122.19,8105,1星,20250112
36,商品036,2,186.24,5138,2星,20250112
37,商品037,1,52.72,9395,1星,20250112
38,商品038,2,147.98,1233,5星,20250112
39,商品039,3,30.9,7887,5星,20250112
40,商品040,3,57.41,7036,2星,20250112
41,商品041,4,144.3,6637,3星,20250112
42,商品042,8,180.52,7497,1星,20250112
43,商品043,4,49.58,5639,1星,20250112
44,商品044,4,120.15,217,1星,20250112
45,商品045,1,50.4,614,3星,20250112
46,商品046,2,105.74,4662,4星,20250112
47,商品047,4,110.6,9445,5星,20250112
48,商品048,8,53.13,7849,4星,20250112
49,商品049,4,24.29,7162,3星,20250112
50,商品050,7,85.74,987,1星,20250112
51,商品051,1,84.1,5659,1星,20250112
52,商品052,4,43.16,8886,4星,20250112
53,商品053,3,87.84,4663,4星,20250112
54,商品054,4,175.64,1335,4星,20250112
55,商品055,2,15.8,8956,1星,20250112
56,商品056,2,185.71,3972,2星,20250112
57,商品057,7,100.2,3637,4星,20250112
58,商品058,1,37.93,117,4星,20250112
59,商品059,5,185.73,7554,3星,20250112
60,商品060,7,141.13,9205,4星,20250112
61,商品061,3,42.83,3666,1星,20250112
62,商品062,1,151.1,1036,1星,20250112
63,商品063,8,103.54,8798,2星,20250112
64,商品064,1,192.38,1381,2星,20250112
65,商品065,2,121.43,3953,4星,20250112
66,商品066,2,188.66,9433,2星,20250112
67,商品067,1,126.15,6968,5星,20250112
68,商品068,6,187.32,3446,3星,20250112
69,商品069,4,57.52,2244,3星,20250112
70,商品070,8,67.33,1288,1星,20250112
71,商品071,8,126.49,9324,1星,20250112
72,商品072,2,110.29,8388,3星,20250112
73,商品073,3,187.04,1227,2星,20250112
74,商品074,6,61.28,7279,5星,20250112
75,商品075,5,124.66,8766,1星,20250112
76,商品076,5,186.75,1797,2星,20250112
77,商品077,5,28.38,1890,5星,20250112
78,商品078,3,58.83,3550,3星,20250112
79,商品079,4,139.36,4425,5星,20250112
80,商品080,8,54.71,932,1星,20250112
81,商品081,7,166.88,822,1星,20250112
82,商品082,6,155.59,4391,2星,20250112
83,商品083,8,113.02,7107,5星,20250112
84,商品084,1,27.69,2542,5星,20250112
85,商品085,1,167.9,9643,5星,20250112
86,商品086,3,89.37,785,3星,20250112
87,商品087,6,180.39,763,3星,20250112
88,商品088,4,138.31,1742,3星,20250112
89,商品089,7,194.91,2593,2星,20250112
90,商品090,3,195.37,2960,4星,20250112
91,商品091,1,40.79,5503,4星,20250112
92,商品092,4,57.75,1871,4星,20250112
93,商品093,1,172.56,3749,2星,20250112
94,商品094,8,73.82,3828,2星,20250112
95,商品095,1,134.04,6628,3星,20250112
96,商品096,5,173.67,4673,3星,20250112
97,商品097,7,137.82,8885,3星,20250112
98,商品098,1,28.37,4341,2星,20250112
99,商品099,5,13.41,9919,4星,20250112
100,商品100,6,147.33,5283,4星,20250112
1,商品001,2,10.84,4606,2星,20250113
2,商品002,4,33.06,1779,5星,20250113
3,商品003,2,120.55,620,1星,20250113
4,商品004,2,48.41,8379,5星,20250113
5,商品005,1,114.87,9028,4星,20250113
6,商品006,4,93.14,4657,1星,20250113
7,商品007,3,141.43,5674,3星,20250113
8,商品008,3,47.76,5614,1星,20250113
9,商品009,2,79.7,5981,3星,20250113
10,商品010,5,162.57,7627,5星,20250113
11,商品011,2,194.77,6301,1星,20250113
12,商品012,5,166.89,6025,5星,20250113
13,商品013,4,142.68,850,2星,20250113
14,商品014,5,197.12,3914,1星,20250113
15,商品015,7,59.92,6077,2星,20250113
16,商品016,6,74.91,4474,1星,20250113
17,商品017,3,109.61,4110,2星,20250113
18,商品018,8,79.6,9225,2星,20250113
19,商品019,6,169.5,1016,2星,20250113
20,商品020,1,162.17,6672,3星,20250113
21,商品021,2,46.92,9392,3星,20250113
22,商品022,4,133.15,6582,4星,20250113
23,商品023,3,57.38,4140,5星,20250113
24,商品024,5,150.91,7119,5星,20250113
25,商品025,7,76.22,2366,5星,20250113
26,商品026,8,23.63,871,1星,20250113
27,商品027,3,127.71,7016,5星,20250113
28,商品028,2,80.63,9863,4星,20250113
29,商品029,5,194.38,288,1星,20250113
30,商品030,5,155.1,5673,1星,20250113
31,商品031,5,90.33,7533,1星,20250113
32,商品032,5,194.54,3027,5星,20250113
33,商品033,2,174.87,4989,5星,20250113
34,商品034,4,35.64,2746,5星,20250113
35,商品035,1,122.19,8105,1星,20250113
36,商品036,2,186.24,5138,2星,20250113
37,商品037,1,52.72,9395,1星,20250113
38,商品038,2,147.98,1233,5星,20250113
39,商品039,3,30.9,7887,5星,20250113
40,商品040,3,57.41,7032,2星,20250113
41,商品041,4,144.3,6637,3星,20250113
42,商品042,8,180.52,7497,1星,20250113
43,商品043,4,49.58,5639,1星,20250113
44,商品044,4,120.15,217,1星,20250113
45,商品045,1,50.4,614,3星,20250113
46,商品046,2,105.74,4662,4星,20250113
47,商品047,4,110.6,9455,5星,20250113
48,商品048,8,53.13,7849,4星,20250113
49,商品049,4,24.29,7162,3星,20250113
50,商品050,7,85.74,987,1星,20250113
51,商品051,1,84.1,5659,1星,20250113
52,商品052,4,43.16,8886,4星,20250113
53,商品053,3,87.84,4663,4星,20250113
54,商品054,4,175.64,1335,4星,20250113
55,商品055,2,15.8,8956,1星,20250113
56,商品056,2,185.71,3972,2星,20250113
57,商品057,7,100.2,3602,4星,20250113
58,商品058,1,37.93,135,4星,20250113
59,商品059,5,185.73,7554,3星,20250113
60,商品060,7,141.13,9205,4星,20250113
61,商品061,3,42.83,3666,1星,20250113
62,商品062,1,151.1,1036,1星,20250113
63,商品063,8,103.54,8801,2星,20250113
64,商品064,1,192.38,1412,2星,20250113
65,商品065,2,121.43,3953,4星,20250113
66,商品066,2,188.66,9433,2星,20250113
67,商品067,1,126.15,6968,5星,20250113
68,商品068,6,187.32,3446,3星,20250113
69,商品069,4,57.52,2244,3星,20250113
70,商品070,8,67.33,1288,1星,20250113
71,商品071,8,126.49,9324,1星,20250113
72,商品072,2,110.29,8388,3星,20250113
73,商品073,3,187.04,1227,2星,20250113
74,商品074,6,61.28,7279,5星,20250113
75,商品075,5,124.66,8766,1星,20250113
