log_id,user_id,product_id,visit_time,visit_source,dt
1ae55b9c-1cb4-4295-aafc-9cd9ad0bf3d6,722,98,2025-01-23 19:31:27,手淘搜索,20250123
372d3775-7a9a-487a-b5ef-9559bb056734,318,69,2025-01-13 06:42:28,推荐算法,20250113
e76e09d7-7cb6-4d41-a108-ee01f28a1909,584,66,2025-01-22 09:21:14,内容广告,20250122
1a38b9c0-ff69-460c-8c1a-a10a012f72d1,323,1,2025-01-05 17:43:37,直播带货,20250105
685ad38b-5e6d-4824-b08a-70d273de9023,602,16,2025-01-02 22:48:22,效果广告,20250102
ea2cef4e-c02f-47e7-be80-87214b51c6d7,748,21,2025-01-20 02:33:26,推荐算法,20250120
723b301e-b1b7-4438-8d99-a642c3dc9beb,778,23,2025-01-07 07:38:49,手淘搜索,20250107
f429d5e7-0815-49dd-b30b-3f61dcb374c2,747,16,2025-01-01 20:59:31,站外广告,20250101
0bff4714-8b9b-41f6-a3ef-788e25461882,718,88,2025-01-03 03:25:36,内容广告,20250103
e63532e5-f5c8-4fe8-9d04-2e363cd36e65,486,18,2025-01-26 13:24:44,站外广告,20250126
113c0e19-6891-4302-afc1-15874409408e,182,91,2025-01-06 03:19:22,内容广告,20250106
adfafb2a-d7ea-4c97-b509-99a45ad70a37,189,34,2025-01-29 08:31:05,内容广告,20250129
9d78b35c-1e60-46f7-81ae-d1007577c7a7,649,11,2025-01-07 07:22:41,站外广告,20250107
e7888fb9-3a3d-40fb-9163-2fbca3a03273,21,78,2025-01-15 03:33:16,效果广告,20250115
a948249a-edde-4759-a9cb-e5f160f8d93c,98,22,2025-01-18 01:43:23,效果广告,20250118
b804a9be-bed5-4f15-b683-9de91eb1d1fd,335,50,2025-01-31 16:00:00,站外广告,20250131
51a79197-e943-4b2e-b739-7b0d40fda527,880,9,2025-01-01 18:36:23,手淘搜索,20250101
296b20f6-7cb5-4dcf-8463-be149a80a3a5,187,69,2025-01-07 20:39:31,手淘搜索,20250107
b876e96e-a4c2-44e6-9d13-e756a160bc72,935,20,2025-01-12 03:55:43,直播带货,20250112
5473b327-6268-4459-901a-1c1016e55b22,452,91,2025-01-12 18:11:57,手淘搜索,20250112
c50fecc8-c5be-41b4-8340-ddc6462bfec6,456,4,2025-01-17 04:52:52,直播带货,20250117
275e2b46-852e-4717-a5ba-a83c82d50fc2,964,16,2025-01-02 17:56:50,站外广告,20250102
3d54901e-a035-4ba8-8281-3e97daffcedd,700,24,2025-01-30 09:06:22,直播带货,20250130
578602a9-bb61-4ebd-95b1-6bac1fc00049,510,25,2025-01-17 05:57:06,直播带货,20250117
8c13852c-b33f-4ec1-9667-47d1cb9ac05f,961,59,2025-01-05 19:58:21,推荐算法,20250105
9c6dcfea-3b74-4ff0-a3df-6cc6cf2134e3,967,15,2025-01-18 12:50:28,推荐算法,20250118
bb809f92-7141-492b-b6f8-283bac9a5dd9,375,19,2025-01-18 02:21:15,手淘搜索,20250118
b4d5dc44-4c52-4911-af38-5032aadff461,414,6,2025-01-31 15:12:50,站外广告,20250131
5ee2a82b-a4aa-4171-9df7-fd5eac27a195,932,85,2025-01-02 15:51:53,推荐算法,20250102
59a77630-6537-44f5-b0cb-a6ed7294b920,533,12,2025-01-25 18:06:54,推荐算法,20250125
236c217c-7615-4efb-8185-cfd989f82c94,577,74,2025-01-21 10:58:33,推荐算法,20250121
97c80a3e-0d05-4195-96c0-0bd1d1668d33,560,83,2025-01-18 16:25:48,手淘搜索,20250118
27afb4a2-e0ed-4512-8721-5d675a7d67f9,782,26,2025-01-10 10:08:28,站外广告,20250110
03b7bda2-5352-412e-9cff-b05afb9e6edf,446,49,2025-01-31 20:27:25,效果广告,20250131
291b6a52-2d5d-4ef7-adaf-55925100853a,330,72,2025-01-16 00:31:06,内容广告,20250116
f3774157-14d3-4338-8d38-08859d5f5153,806,99,2025-01-20 12:19:31,站外广告,20250120
577323f0-12e0-42be-a1ef-d2367427dda3,541,6,2025-01-25 21:44:03,手淘搜索,20250125
65c9d46e-c774-4b19-85eb-3e99c1386431,602,96,2025-01-31 02:19:57,直播带货,20250131
068dbf7a-7884-4d5a-922c-867323dc2d41,757,7,2025-01-18 05:41:20,直播带货,20250118
9b14e00d-c88f-422d-944a-eab6c96c33b3,193,46,2025-01-01 01:19:24,直播带货,20250101
6859560a-c0d1-465a-b2a5-27b663807a35,757,66,2025-01-02 21:55:27,直播带货,20250102
89cb4cdf-198c-4c2b-9ac2-78ae783a5397,698,90,2025-01-28 05:32:23,效果广告,20250128
ed684475-9f5d-4fe6-89d8-f14406e46885,973,24,2025-01-30 06:06:29,手淘搜索,20250130
3ddb714e-8524-4db0-9d56-d99ffa744416,209,64,2025-01-23 10:04:45,手淘搜索,20250123
2e22c557-e845-423c-be0c-6a76ea39e1b4,47,49,2025-01-19 20:39:00,手淘搜索,20250119
cdefdff7-7bc6-4d75-8c40-92cc02566a98,298,1,2025-01-29 22:07:59,手淘搜索,20250129
96acc0be-9952-4ca8-acf7-dc8636ea3eb5,847,30,2025-01-22 10:11:24,站外广告,20250122
9cc6681e-9f62-4229-99ad-2b192b89563e,146,77,2025-01-30 12:02:09,手淘搜索,20250130
73826a86-3569-4377-8eee-80426cafa409,945,55,2025-01-20 21:16:56,推荐算法,20250120
2a5213c9-ff4b-4ff4-8c65-ef16b291bc66,642,40,2025-01-19 22:55:57,手淘搜索,20250119
31f29ffa-9250-4d91-be94-a686b730e40d,280,53,2025-01-31 20:47:58,推荐算法,20250131
a17f73fb-b155-491f-a563-3440d94cb160,387,36,2025-01-01 13:52:26,手淘搜索,20250101
2541bf7a-3954-4c53-a992-ad37ea502eaf,11,81,2025-01-27 15:16:38,推荐算法,20250127
c7795d98-359c-45ea-ab4e-7084317d40b4,460,17,2025-01-13 01:44:49,推荐算法,20250113
757bce8a-de06-4010-be9b-ce04e5355139,118,15,2025-01-23 07:04:40,手淘搜索,20250123
e2cd6d4c-c055-4cb2-8943-3db8bcae0bcc,550,42,2025-01-29 15:04:11,手淘搜索,20250129
5718805a-c95c-4153-a4ea-57d154b40c87,733,89,2025-01-31 23:16:43,内容广告,20250131
121f15fd-1a56-4674-97d3-8cc4ce4006ee,877,73,2025-01-10 17:18:18,站外广告,20250110
a9ab9bab-4243-4138-9536-2ed3ecb61684,907,26,2025-01-04 03:25:52,效果广告,20250104
a2a6350f-d7bc-4486-84f4-7f00c927f83a,531,5,2025-01-18 15:12:08,内容广告,20250118
702e42d5-acf1-436b-892e-978796ff8b51,39,50,2025-01-16 03:07:14,手淘搜索,20250116
6cafd701-9b61-4839-b899-304a01bd1584,248,56,2025-01-03 22:51:04,直播带货,20250103
5cfcdba2-6d01-4fae-b010-9d6dd26b4607,453,77,2025-01-12 14:47:09,效果广告,20250112
bae419b2-bb6e-4cec-8be4-b73a98b05122,787,27,2025-01-22 16:49:12,推荐算法,20250122
18a27a31-7fa7-431d-862e-64d9f16a215f,972,20,2025-01-11 01:36:00,站外广告,20250111
2b616054-4180-431c-a70a-cf8bb2af2ea0,359,60,2025-01-28 08:58:11,手淘搜索,20250128
d6c9972b-0eb2-4b0f-b332-331f44917cce,390,20,2025-01-29 20:03:25,站外广告,20250129
0fb958dd-1290-46f1-9d88-04886f1a25b1,643,25,2025-01-17 02:14:11,站外广告,20250117
8e6f9e74-fb6f-46d3-aeb8-413212d39e3b,893,57,2025-01-22 23:28:01,效果广告,20250122
fc4f154c-b63d-4437-ab2f-646b71f84538,295,72,2025-01-27 07:38:33,手淘搜索,20250127
9d2658bf-5f16-4617-bcba-1bb17a3a2b8f,115,88,2025-01-05 17:20:03,效果广告,20250105
8f007adc-d346-424e-9a22-b4faacf7f0bf,634,93,2025-01-14 16:34:01,手淘搜索,20250114
f6693c4b-011a-4a0e-8e4c-4f56133314d5,147,14,2025-01-24 10:23:02,推荐算法,20250124
169b80fe-5b6d-414d-9ae5-4101776fc70d,577,8,2025-01-08 00:24:00,内容广告,20250108
29d8b0ba-a49e-4d54-9f05-00b85d9e64dc,230,98,2025-01-25 18:07:54,推荐算法,20250125
8a80c9d8-9e69-4627-8680-b5e4f4aa2a42,21,84,2025-01-02 18:34:04,内容广告,20250102
5620597a-3faa-4cc7-9439-4efbbe880d4b,290,88,2025-01-30 18:41:24,直播带货,20250130
c438fc58-3bcc-4fb3-a065-82369b9424e6,244,88,2025-01-13 14:58:47,内容广告,20250113
0df9d17a-e0a4-4958-97c6-5edfc040075a,466,62,2025-01-20 08:22:40,手淘搜索,20250120
ea64ef06-3b30-46c7-a190-fcb2ed7a6d34,230,19,2025-01-15 17:56:23,站外广告,20250115
fdb7ab36-de36-49a7-bc1a-d076e767d47a,264,21,2025-01-21 23:11:24,站外广告,20250121
0a4cec00-d7f1-410e-bdb6-30ef8672f7e3,308,19,2025-01-24 00:27:51,效果广告,20250124
98bd016d-6239-4da0-97f4-83710042df49,555,30,2025-01-15 13:45:56,内容广告,20250115
d7979ca0-b493-4d08-8251-c3c463eb72ae,965,52,2025-01-05 20:22:13,内容广告,20250105
eae56c1a-27ef-447c-b090-0ac82798a722,464,57,2025-01-29 13:29:46,内容广告,20250129
9817f7ea-a255-48b9-8d1b-a4a763cfc263,682,52,2025-01-15 11:21:20,手淘搜索,20250115
3ad31353-b5bf-4e89-b712-0033ca597c04,223,92,2025-01-24 16:13:15,手淘搜索,20250124
cd8899fa-0009-4673-a50f-e020b1fe486e,676,80,2025-01-19 06:55:46,站外广告,20250119
38777695-b2a6-4f6e-b888-38bf0828acb9,783,53,2025-01-29 14:35:55,站外广告,20250129
09f92156-a31b-432c-8de4-3e0c41058f5f,145,61,2025-01-21 09:13:25,效果广告,20250121
f3fb773a-42ee-4ef1-86b9-19b3551aec00,927,100,2025-01-18 20:28:19,直播带货,20250118
a00a97cc-3e24-446b-b7bd-5c6d398bf1d5,346,71,2025-01-14 01:12:13,手淘搜索,20250114
ae9b6bfa-f438-4008-9711-df204099c4b4,443,24,2025-01-22 12:59:33,内容广告,20250122
d1bd62e4-d62f-41eb-aedb-132dcbffe3b3,582,86,2025-01-01 22:13:24,手淘搜索,20250101
c0c8f572-2701-4995-9cf5-c5d5c74464d1,788,20,2025-01-09 23:43:36,推荐算法,20250109
60633490-8ec9-47d7-969e-78800fb5928a,203,20,2025-01-13 18:50:51,内容广告,20250113
9ad2cada-e146-4f84-a12d-8f96be639dc3,757,17,2025-01-11 14:15:55,内容广告,20250111
e3fb1352-fc9b-46f0-b020-3beef8ed1cf4,628,68,2025-01-11 19:59:48,推荐算法,20250111
5d46beb0-b3d0-414a-9131-bbdb6a578803,806,9,2025-01-21 01:43:06,效果广告,20250121
88714850-63aa-4ba3-8b13-7f6d6f8b2ba1,891,7,2025-01-01 00:58:55,站外广告,20250101
d173f376-91d2-4222-b3f6-2a4b2509d0ba,924,46,2025-01-28 02:20:59,手淘搜索,20250128
b14f7c62-8b09-40b8-8fb5-4b4834bb6266,861,9,2025-01-24 04:13:19,站外广告,20250124
09ca5f41-89ab-4f43-89df-005c430e2de7,849,58,2025-01-20 10:37:57,内容广告,20250120
6ab4045e-bd9b-4a33-bcbf-0835e5704639,311,13,2025-01-11 22:11:18,直播带货,20250111
1454552f-d575-4fe8-b726-f38d3292dd10,122,69,2025-01-06 04:10:26,直播带货,20250106
89ece3db-43ed-47a2-a8ed-1bcd88e910fa,644,61,2025-01-14 05:35:35,推荐算法,20250114
96222335-b644-4490-8e3f-d3acfd94e379,256,15,2025-01-09 22:54:57,推荐算法,20250109
bca70251-8c52-409e-8fc4-134c9de8efd7,100,97,2025-01-31 04:58:28,效果广告,20250131
d6fe8d77-bbca-427c-962a-be8df62c04ff,489,22,2025-01-05 12:30:24,效果广告,20250105
82bee005-5cc6-45e1-97c0-2ec509cbf107,954,57,2025-01-19 22:52:23,直播带货,20250119
fa0610b5-37d6-428a-9012-2563c7e96d3c,21,63,2025-01-19 05:28:57,推荐算法,20250119
6f19ed3b-59cc-4efb-a3ae-e203fa65d120,88,48,2025-01-19 11:56:21,效果广告,20250119
d3b64326-2ff9-4120-ba6d-b7ac0636e68c,694,51,2025-01-06 04:39:19,手淘搜索,20250106
ee2aca5c-9de1-48e8-ae06-752e726abf46,329,38,2025-01-04 21:12:40,推荐算法,20250104
2c75619d-b7e1-4e9e-9aa1-5c613418603c,819,64,2025-01-26 02:22:38,效果广告,20250126
70301006-4d7d-4032-a5c7-93cb00d53054,374,33,2025-01-20 18:26:10,手淘搜索,20250120
7c45aefe-b52b-42e6-bfef-6110b485bb89,938,4,2025-01-17 08:33:57,内容广告,20250117
585e8ac2-7c4b-449f-90fb-a31df30e63ff,245,90,2025-01-11 05:03:41,站外广告,20250111
04321538-ac3c-43b0-8477-5cf1ef416199,42,35,2025-01-09 14:27:21,推荐算法,20250109
41f095e4-49ad-46fe-9477-c974710f7c13,83,43,2025-01-25 21:29:42,直播带货,20250125
4b830446-fb52-4381-a8b7-554847c8b27f,640,2,2025-01-02 04:55:59,推荐算法,20250102
ab237e5c-9b88-4057-8dc5-4721dff1f88a,205,61,2025-01-19 00:19:24,内容广告,20250119
4cb34a4f-bf78-4ba5-a333-988ea6e0d63b,277,90,2025-01-13 01:44:43,内容广告,20250113
03f4d06f-6eb5-42da-bb1d-d68f345d8986,875,55,2025-01-11 11:51:32,内容广告,20250111
c2a0d5bf-c448-44fe-b78e-4866aa7945ba,737,34,2025-01-23 10:08:22,直播带货,20250123
78c7153a-da18-46b0-82ab-73b2e6ae2241,86,58,2025-01-07 15:18:17,推荐算法,20250107
f51f0a6e-5ea2-4932-b0ef-359f5d5db081,883,66,2025-01-03 21:58:20,效果广告,20250103
a84b4994-ae7c-4b98-8467-a5a97cd7a218,110,32,2025-01-01 04:51:48,效果广告,20250101
c38e6133-28dd-43b2-ae25-b210635d702d,586,31,2025-01-06 11:04:09,效果广告,20250106
b5cd4135-256f-4dc6-b969-a68d05a4c019,14,95,2025-01-28 02:00:46,站外广告,20250128
fd999e1d-5b25-46d7-a3ea-315effd7731a,597,81,2025-01-28 19:04:09,内容广告,20250128
431aae77-7e71-495a-8d5f-61c2d94594c8,109,79,2025-01-21 10:50:42,效果广告,20250121
2db9bd1e-1df2-48f9-846e-334e51e4ea64,941,96,2025-01-02 22:08:12,效果广告,20250102
6d053c1f-d98c-4b3e-a758-99ca9f7099c5,4,56,2025-01-06 02:45:05,推荐算法,20250106
831d958a-94a3-4348-a760-ece060956cc3,82,50,2025-01-08 06:03:45,站外广告,20250108
b87890e0-9821-4cf6-9e8d-6d1f3fe9fd8d,838,26,2025-01-21 16:12:30,推荐算法,20250121
b899e665-9e88-4e22-82bb-77aae0c90ccb,481,37,2025-01-16 19:45:11,推荐算法,20250116
716f2e88-7c45-4729-a47d-538be8e9eae0,63,57,2025-01-22 18:55:55,手淘搜索,20250122
da315d62-4488-401c-867b-764ae2b7c5c5,998,26,2025-01-17 00:05:11,站外广告,20250117
19214a53-27bc-4189-a3c6-ebcdf02bf932,717,16,2025-01-05 17:36:12,推荐算法,20250105
3659e579-9b24-4c06-a1c3-03b87f272c25,869,42,2025-01-25 02:12:11,手淘搜索,20250125
f3fbdccd-3297-4a60-8c16-d484a0b0c2b1,607,38,2025-01-06 12:40:53,直播带货,20250106
162176b7-6672-4ba8-a287-e88a305dbd00,224,55,2025-01-14 16:40:18,站外广告,20250114
ce345ddf-b427-43b5-a3d7-e898b646827b,544,1,2025-01-27 11:47:15,推荐算法,20250127
5fa45d30-4f60-44a7-a47c-cec250a1ccb2,773,21,2025-01-29 21:16:18,效果广告,20250129
3a9cfdc3-3cdb-4461-ad14-f2f588b9f945,925,94,2025-01-02 02:31:22,效果广告,20250102
ba1b0acf-7031-4d71-b7fb-bc96ad52ef28,783,92,2025-01-20 13:05:43,内容广告,20250120
407220c5-5b45-47cc-bb60-8806ef904f9c,327,76,2025-01-01 23:43:05,站外广告,20250101
e7d7aaa3-acfa-417f-a74e-769d8fddf6c2,983,9,2025-01-23 21:38:43,直播带货,20250123
3ec90092-73ef-479a-9203-ae2692d5dcbb,462,46,2025-01-09 23:53:20,推荐算法,20250109
ae14b40d-3087-4eea-803a-948eb5223b1c,308,98,2025-01-26 15:23:31,内容广告,20250126
fd1ac0d4-0621-4868-978d-0fe763651880,234,76,2025-01-11 17:47:12,手淘搜索,20250111
00c7b803-1040-4b7b-bb63-2c06d60fff0d,477,60,2025-01-02 22:22:26,站外广告,20250102
f02c3cd0-a99a-4405-ac0b-51c8a24ea260,921,60,2025-01-30 12:29:55,内容广告,20250130
d5c20247-2b71-4dea-ab75-22b2ef2f7c7c,395,54,2025-01-05 04:47:48,效果广告,20250105
448442c5-d305-48af-b558-d8b40bcd701c,391,81,2025-01-28 04:50:20,手淘搜索,20250128
0bf9ccf8-6a08-49db-8b36-cfa758915252,811,85,2025-01-13 11:00:27,手淘搜索,20250113
44bdc181-44c1-4388-ab2d-d089d147f203,98,3,2025-01-05 18:11:13,内容广告,20250105
84be7bef-1862-4b29-8e62-99b19d2cb25e,203,3,2025-01-16 04:17:21,内容广告,20250116
5a47e3b3-e026-4bd5-9668-fd2334f36c80,979,71,2025-01-13 05:19:53,站外广告,20250113
8877ba5c-1255-4990-bc78-0323f9ec73c3,742,64,2025-01-08 06:31:38,内容广告,20250108
3fc78553-6d99-4463-8e52-1bdf914d4a8c,62,46,2025-01-14 05:31:42,效果广告,20250114
a33d2da1-7d00-42f2-8271-3d00fc7d6cb1,623,38,2025-01-03 10:45:30,手淘搜索,20250103
87014170-5400-4b64-b05c-e0224981bb12,222,54,2025-01-08 16:31:51,内容广告,20250108
bf1830e1-024e-42d0-a943-36dbb20b0c51,347,81,2025-01-01 09:40:10,站外广告,20250101
af6af631-0cc9-47bd-aab1-6b1942e6f3f1,125,77,2025-01-22 19:27:39,手淘搜索,20250122
925694f9-01e4-4c6a-bb0c-1efc864c5130,383,89,2025-01-17 09:21:46,手淘搜索,20250117
78143025-e92a-4d42-b135-52f6e799c4a8,19,58,2025-01-12 18:30:04,站外广告,20250112
a007b70a-d7c7-4bc1-8414-c42adc207ef0,705,30,2025-01-14 07:13:20,站外广告,20250114
93e451c4-e3fc-4543-837b-88ffd97ccdfb,569,44,2025-01-21 15:50:17,直播带货,20250121
0f1fb7d8-c4c7-4926-9180-a70850e3a9f1,924,17,2025-01-26 10:44:12,站外广告,20250126
39d5dfc8-4986-4e91-9703-ac384cf2de6b,235,91,2025-01-26 20:36:58,直播带货,20250126
dc97d334-6eb2-4f64-9aa5-1510ac87ffed,256,63,2025-01-20 07:52:52,直播带货,20250120
7c641cbf-30ba-4eda-a18c-3e86abb9dfdc,902,13,2025-01-16 00:20:32,内容广告,20250116
46374aed-7bdb-44f5-b3fe-b1cbdc3549b7,84,68,2025-01-25 04:39:20,内容广告,20250125
da546719-c558-4840-b26a-17e5803cf715,970,94,2025-01-15 19:57:57,站外广告,20250115
9bee568e-75df-4d4b-b710-02d0383081d2,198,99,2025-01-03 14:24:49,站外广告,20250103
f0bad95e-1f69-48b5-b3dc-6416c880f686,797,8,2025-01-23 04:23:54,内容广告,20250123
8c64efc4-063c-4ea9-b73f-224639250957,336,46,2025-01-08 07:40:00,直播带货,20250108
749b5604-2707-40bd-af00-df984757b1c4,280,41,2025-01-16 17:09:50,内容广告,20250116
e90f7bed-7fdc-4b50-8795-5d7ee4e1f2fc,205,83,2025-01-11 19:56:34,手淘搜索,20250111
eede6184-750d-4dec-8131-93b8862b2eb0,303,94,2025-01-31 19:38:07,效果广告,20250131
c34d3751-82c2-43cf-bda0-73b49523c8a8,517,37,2025-01-24 06:33:51,手淘搜索,20250124
466d88c3-f22b-424d-96ad-b09aa88c229c,839,2,2025-01-26 12:27:44,站外广告,20250126
ebcafc31-8a2e-4fb3-8ea2-86afbf871a42,26,4,2025-01-09 06:09:18,推荐算法,20250109
3cb55331-1c15-458b-9832-329ea1c0818e,477,100,2025-01-21 13:05:23,手淘搜索,20250121
eed7fe91-eed8-4371-87db-fed7b963c988,161,77,2025-01-15 20:24:35,内容广告,20250115
58d7d71f-a877-446e-9791-fcd2b51d5804,281,59,2025-01-25 10:06:59,站外广告,20250125
df1e4479-3c27-4ffc-a99e-790a4d0f682e,292,21,2025-01-07 22:38:29,直播带货,20250107
4f1690e6-2de6-4b25-bdf0-5a47a33b4296,54,42,2025-01-05 10:01:07,直播带货,20250105
1a849ebb-f242-4064-a436-5ae2dd70c8ac,852,93,2025-01-16 11:09:20,内容广告,20250116
2e8e997f-5451-43a1-81d5-66454e5cfc15,662,42,2025-01-18 00:40:27,内容广告,20250118
09591148-2c4d-486c-bbdc-580b06cfe89a,779,5,2025-01-06 10:39:53,推荐算法,20250106
018d3185-9591-4992-9661-4a68e7d58ca9,583,6,2025-01-10 10:36:48,直播带货,20250110
b74c9fc0-0ee1-4bb4-98e2-85fa70566821,136,64,2025-01-02 23:45:45,效果广告,20250102
22756bb8-9388-4e0e-9053-0c1fe2e0d78e,105,67,2025-01-30 02:08:09,手淘搜索,20250130
ef799bc3-0b90-4b69-93cf-db61376f2565,773,47,2025-01-31 22:15:05,站外广告,20250131
fc728461-3a98-4b66-93d9-76eb07b5e932,769,9,2025-01-11 02:26:21,内容广告,20250111
42cad061-4eea-4309-8acd-05339a45b5e4,427,83,2025-01-13 17:03:33,内容广告,20250113
547a7edf-4583-4e65-a041-519cf6809d2d,92,27,2025-01-23 04:35:52,内容广告,20250123
3b5fc0f3-2e81-4896-a073-60bf80753a57,890,34,2025-01-06 03:48:58,手淘搜索,20250106
2dc3ca20-7e44-4301-8a98-9037efdb721f,572,4,2025-01-08 01:41:43,效果广告,20250108
0d9d058a-8ade-4f59-915d-bb9d206dfff6,44,6,2025-01-21 22:14:30,手淘搜索,20250121
282db1b1-0e51-4347-b415-488cd28adb27,141,65,2025-01-25 07:09:55,站外广告,20250125
e3f11a39-933a-4c9a-a187-8b58a8637f10,687,51,2025-01-11 12:48:40,效果广告,20250111
8c67b76f-495d-47b6-9f95-fe3ea91ba788,686,92,2025-01-17 09:31:01,推荐算法,20250117
92a69580-0e01-4e5a-871f-eed7a3666d38,205,76,2025-01-14 17:04:02,效果广告,20250114
0fed092b-89e7-447c-a50a-481c1b4f5430,8,45,2025-01-07 07:37:31,推荐算法,20250107
9721fe49-ac91-44ed-aedb-10c5447001d3,522,22,2025-01-03 18:56:23,内容广告,20250103
44cfcfc6-7f47-41cf-a4aa-a130be677b79,938,81,2025-01-07 04:34:00,推荐算法,20250107
3e19ea0d-efc5-4b3c-87b3-c8d37b4b2a36,384,66,2025-01-20 09:17:35,内容广告,20250120
f93cd22b-05fc-4028-aefc-bc3fdf08ade0,263,43,2025-01-06 06:48:38,手淘搜索,20250106
0a6e55f4-de65-4731-8572-5f24a3e1bc48,667,37,2025-01-11 08:25:07,内容广告,20250111
507b4351-bb64-4cae-8e96-9f668f718cb8,688,66,2025-01-01 14:38:41,内容广告,20250101
92c9068c-2a93-490a-981a-49c9266afefb,397,14,2025-01-07 05:07:02,推荐算法,20250107
92e48637-1720-484a-b1ac-4b7bf80a3c1f,584,95,2025-01-30 06:12:48,推荐算法,20250130
24f67918-53de-4f6b-8344-172fff1dbd8e,908,76,2025-01-10 22:43:13,站外广告,20250110
b13cffac-e4bc-41a2-bafb-59bf5a245f60,642,30,2025-01-12 14:03:41,直播带货,20250112
3ec405ad-41df-48a7-b48e-a82559abc3e8,25,40,2025-01-29 08:13:32,效果广告,20250129
7f8a2464-f9d9-4d9c-af49-e5386e660de9,212,64,2025-01-07 05:55:21,推荐算法,20250107
6efa305c-4b53-40ad-831c-12c81255a21c,401,78,2025-01-13 23:20:29,手淘搜索,20250113
dde822d1-72f8-4505-ba45-f36fe57b4468,612,37,2025-01-30 15:30:35,推荐算法,20250130
8f96cc51-2ca7-4ee6-a2be-b8bbd8020709,110,1,2025-01-28 07:04:39,效果广告,20250128
80e84cd5-1daf-41ba-a32c-8c48a733373b,970,36,2025-01-20 01:54:00,效果广告,20250120
c175fc71-e16f-4654-8c61-b8d85ce9caf4,582,21,2025-01-10 14:24:46,效果广告,20250110
39804449-c744-4ed4-bd2d-67ef62e47f5e,196,55,2025-01-02 11:13:41,推荐算法,20250102
925ec77a-0e5d-439b-8ed2-60b839e2c3cb,428,84,2025-01-29 11:04:17,效果广告,20250129
021dbfde-9427-4a23-92ee-6a6ad7d9555a,310,19,2025-01-10 01:57:07,站外广告,20250110
349ceb4d-2ef1-403c-9e7d-277b65d2bfa0,652,96,2025-01-15 06:07:58,推荐算法,20250115
eaa074a9-0d55-4676-971f-aae29236f17b,955,61,2025-01-26 00:56:59,手淘搜索,20250126
38bdf2bc-3ea7-4120-9553-09dbb62c72de,241,59,2025-01-01 03:05:46,直播带货,20250101
915c55b3-912d-451e-9caf-ed1aa707ef76,24,90,2025-01-23 17:17:17,直播带货,20250123
363e457a-01a7-45dc-8c19-ea682a92389a,157,28,2025-01-16 02:46:44,效果广告,20250116
c5c927e9-d28f-4d8b-821d-73aa5de3db1f,39,64,2025-01-13 21:24:01,内容广告,20250113
23279a35-bff6-49f0-9d15-d08f462ad315,997,2,2025-01-27 14:26:11,直播带货,20250127
e7066e58-2e87-499a-af2a-b8f95b33e2e9,983,99,2025-01-29 01:42:04,站外广告,20250129
4b5d1bb4-4e75-4410-8e00-c8a0f28e31f0,208,35,2025-01-23 09:46:30,效果广告,20250123
faf39441-4d3c-467f-a089-e43c54d4f2c5,241,89,2025-01-22 08:55:12,内容广告,20250122
82f72263-1b6e-4121-a138-13b405fe2dec,895,73,2025-01-26 00:41:02,内容广告,20250126
1959614d-5c61-4e89-8476-e1a6c7b77ac0,238,92,2025-01-18 22:31:50,推荐算法,20250118
6f52152d-39fd-403a-85a7-9291102525a1,613,48,2025-01-02 09:23:05,内容广告,20250102
fd4b196f-6f44-4b6d-978e-fe4d5d5554d4,383,85,2025-01-27 15:34:10,站外广告,20250127
9083f132-ba57-4116-826c-20d14f7e8963,329,95,2025-01-24 17:34:09,推荐算法,20250124
be8fc9c0-2084-4218-8669-b0f9bad37e71,412,48,2025-01-12 13:11:37,内容广告,20250112
4d2eafd1-1cc7-4c33-95ea-b2e42c1b76b2,689,97,2025-01-12 09:09:52,内容广告,20250112
14e314c6-598e-41c2-a27b-1d46cbbe67c7,985,56,2025-01-22 17:26:23,效果广告,20250122
dd805818-f6ae-491b-a505-45286b5d2eb2,341,46,2025-01-20 08:56:08,推荐算法,20250120
9c27ca51-23d4-4788-851a-405ae87f50b4,883,88,2025-01-15 14:48:34,手淘搜索,20250115
6e01fdc3-d748-4444-ac41-cebcce1ca8f5,941,81,2025-01-29 01:21:32,手淘搜索,20250129
9808b089-170a-40ed-aaf7-004959a55931,852,96,2025-01-20 10:34:40,手淘搜索,20250120
43b91b06-675a-41a5-8b94-e75c921f0a9e,812,27,2025-01-28 18:08:52,推荐算法,20250128
95979f9c-aad7-46bf-ba2b-0b9311106082,902,15,2025-01-13 02:52:26,直播带货,20250113
9ed9101f-5344-443c-b6d8-6653c3451707,590,1,2025-01-18 01:33:06,站外广告,20250118
572c9ea5-9497-4ece-9f4b-b848f00c2b4b,758,30,2025-01-30 17:42:10,推荐算法,20250130
f57951a0-04e9-498f-8ad3-4e2e1b7d0c27,334,94,2025-01-23 10:31:07,站外广告,20250123
3aea7c0b-f06b-4519-9e73-16398c52f873,840,51,2025-01-18 12:33:42,手淘搜索,20250118
45d62609-3280-459a-a6bd-2d097c0ac13c,705,97,2025-01-19 11:47:26,效果广告,20250119
574df230-97ef-47ef-9a81-56566df8486b,160,89,2025-01-08 20:41:29,手淘搜索,20250108
59e67b95-00dc-4591-acd4-9365cfe480e3,993,65,2025-01-23 00:57:50,效果广告,20250123
a60e5db2-9f68-4bb5-8424-dd5038de61d1,712,40,2025-01-16 04:58:04,手淘搜索,20250116
